FET Vds-Id
VDS= 0 to -2 in -0.05 step
VG= 0 to -2 in -0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
79 0 -0.15 0 -7.5E-13 -2.55E-12 -2.35E-12 7.2E-13 0
80 0 -0.1 0 -6.4E-13 9.1E-13 1.23E-12 6.2E-13 0
81 0 -0.05 0 -4.5E-13 -2.04E-12 -1.12E-12 5.9E-13 0
82 0 0 0 -7E-14 5.2E-13 1.05E-12 0 0
83 -0.5 0 0 -3E-14 -1.76E-12 -6.44E-12 5E-14 0
84 -0.5 -0.05 0 -7.1E-13 -2.05E-12 -4.47E-12 4.9E-13 0
85 -0.5 -0.1 0 -6.9E-13 1.07E-12 -5.3E-13 6.7E-13 0
86 -0.5 -0.15 0 -8.9E-13 -1.91E-12 -2.85E-12 7.3E-13 0
87 -0.5 -0.2 0 -8.6E-13 6.1E-13 -3.3E-13 7.5E-13 0
88 -0.5 -0.25 0 -9.5E-13 -1.54E-12 -2.12E-12 7.1E-13 0
89 -0.5 -0.3 0 -9.4E-13 1.04E-12 7.8E-13 7.7E-13 0
90 -0.5 -0.35 0 -1.09E-12 -2.19E-12 -2.02E-12 7.4E-13 0
91 -0.5 -0.4 0 -1.02E-12 9.9E-13 4.6E-13 8.2E-13 0
92 -0.5 -0.45 0 -9.7E-13 -2E-12 -2.22E-12 8.3E-13 0
93 -0.5 -0.5 0 -1.11E-12 8.7E-13 6.6E-13 8.2E-13 0
94 -0.5 -0.55 0 -1.11E-12 -2.22E-12 -1.85E-12 8.3E-13 0
95 -0.5 -0.6 0 -1.07E-12 1.54E-12 9.2E-13 8.3E-13 0
96 -0.5 -0.65 0 -1.09E-12 -1.67E-12 -2.18E-12 8.4E-13 0
97 -0.5 -0.7 0 -1.15E-12 9.3E-13 1.14E-12 9E-13 0
98 -0.5 -0.75 0 -1.16E-12 -2.68E-12 -1.66E-12 8.6E-13 0
99 -0.5 -0.8 0 -1.28E-12 1.26E-12 7.4E-13 8.7E-13 0
100 -0.5 -0.85 0 -1.17E-12 -2.01E-12 -1.96E-12 9.1E-13 0
101 -0.5 -0.9 0 -1.17E-12 4.2E-13 7.7E-13 9.2E-13 0
102 -0.5 -0.95 0 -1.26E-12 -1.91E-12 -1.93E-12 9E-13 0
103 -0.5 -1 0 -1.24E-12 1.72E-12 1.1E-12 9.3E-13 0
104 -0.5 -1.05 0 -1.31E-12 -2.19E-12 -1.82E-12 8.7E-13 0
105 -0.5 -1.1 0 -1.34E-12 7.5E-13 9.4E-13 9.2E-13 0
106 -0.5 -1.15 0 -1.4E-12 -1.99E-12 -1.41E-12 1E-12 0
107 -0.5 -1.2 0 -1.44E-12 1.16E-12 1.23E-12 1E-12 0
108 -0.5 -1.25 0 -1.42E-12 -2.02E-12 -1.29E-12 1.11E-12 0
109 -0.5 -1.3 0 -1.46E-12 1.13E-12 1.67E-12 1.15E-12 0
110 -0.5 -1.35 0 -1.6E-12 -2.22E-12 -1.95E-12 1.15E-12 0
111 -0.5 -1.4 0 -1.68E-12 1.48E-12 8.1E-13 1.18E-12 0
112 -0.5 -1.45 0 -1.58E-12 -1.72E-12 -1.19E-12 1.31E-12 0
113 -0.5 -1.5 0 -1.89E-12 1.13E-12 1.38E-12 1.37E-12 0
114 -0.5 -1.55 0 -1.99E-12 -2.33E-12 -2.01E-12 1.48E-12 0
115 -0.5 -1.6 0 -2.15E-12 5.2E-13 1.06E-12 1.54E-12 0
116 -0.5 -1.65 0 -2.23E-12 -2.04E-12 -1.84E-12 1.85E-12 0
117 -0.5 -1.7 0 -2.5E-12 5.4E-13 1.03E-12 2.01E-12 0
118 -0.5 -1.75 0 -2.58E-12 -1.85E-12 -1.6E-12 2.22E-12 0
119 -0.5 -1.8 0 -2.96E-12 1.18E-12 1.23E-12 2.53E-12 0
120 -0.5 -1.85 0 -3.18E-12 -2.15E-12 -8.8E-13 2.8E-12 0
121 -0.5 -1.9 0 -3.66E-12 1.06E-12 1.16E-12 3.12E-12 0
122 -0.5 -1.95 0 -3.96E-12 -1.88E-12 -1.3E-12 3.56E-12 0
123 -0.5 -2 0 -4.58E-12 3.6E-13 8.4E-13 3.88E-12 0
124 -0.5 -2 0 -4.4E-12 6.7E-13 1.45E-12 3.88E-12 0
125 -0.5 -1.95 0 -3.9E-12 1.3E-13 -1.07E-12 3.53E-12 0
126 -0.5 -1.9 0 -3.3E-12 -1.92E-12 5E-14 3.12E-12 0
127 -0.5 -1.85 0 -3.1E-12 2.2E-13 1.12E-12 2.83E-12 0
128 -0.5 -1.8 0 -2.46E-12 -1.8E-13 1.1E-13 2.51E-12 0
129 -0.5 -1.75 0 -2.61E-12 4E-13 4.5E-13 2.21E-12 0
130 -0.5 -1.7 0 -1.81E-12 9.7E-13 7E-13 2.07E-12 0
131 -0.5 -1.65 0 -1.97E-12 2.9E-13 9.1E-13 1.83E-12 0
132 -0.5 -1.6 0 -1.86E-12 -1.18E-12 -5E-13 1.57E-12 0
133 -0.5 -1.55 0 -1.81E-12 -2.8E-13 4.3E-13 1.46E-12 0
134 -0.5 -1.5 0 -1.66E-12 -8E-13 -6.5E-13 1.39E-12 0
135 -0.5 -1.45 0 -1.39E-12 1E-14 3E-14 1.38E-12 0
136 -0.5 -1.4 0 -1.56E-12 -1.8E-12 -1.77E-12 1.19E-12 0
137 -0.5 -1.35 0 -1.65E-12 -9.5E-13 -1.12E-12 1.08E-12 0
138 -0.5 -1.3 0 -1.25E-12 -5.7E-13 -4.3E-13 1.2E-12 0
139 -0.5 -1.25 0 -1.16E-12 -3.6E-13 4.3E-13 1.01E-12 0
140 -0.5 -1.2 0 -1.11E-12 -6E-13 -8E-14 1.06E-12 0
141 -0.5 -1.15 0 -1.17E-12 -1.8E-13 1E-13 1.03E-12 0
142 -0.5 -1.1 0 -1.04E-12 -4.2E-13 -6.6E-13 9.4E-13 0
143 -0.5 -1.05 0 -1E-12 -7E-14 2.2E-13 1.01E-12 0
144 -0.5 -1 0 -9E-13 -1.05E-12 -8E-14 9.8E-13 0
145 -0.5 -0.95 0 -1.23E-12 -5.2E-13 8.1E-13 8.7E-13 0
146 -0.5 -0.9 0 -1.04E-12 -1.2E-12 -1.7E-13 9E-13 0
147 -0.5 -0.85 0 -1.1E-12 -2.7E-13 -8E-14 8.7E-13 0
148 -0.5 -0.8 0 -1E-12 -3.5E-13 -3.3E-13 8.4E-13 0
149 -0.5 -0.75 0 -9.5E-13 -4.7E-13 -1.4E-13 9.1E-13 0
150 -0.5 -0.7 0 -9.9E-13 -1.29E-12 -3.8E-13 7.5E-13 0
151 -0.5 -0.65 0 -1.03E-12 -1.3E-13 -5.3E-13 8.5E-13 0
152 -0.5 -0.6 0 -7.5E-13 -6.6E-13 1.4E-13 7.5E-13 0
153 -0.5 -0.55 0 -9.2E-13 -7.6E-13 -1.4E-13 8.4E-13 0
154 -0.5 -0.5 0 -8.1E-13 -1.23E-12 -8E-14 8.1E-13 0
155 -0.5 -0.45 0 -8.5E-13 -7.3E-13 -8.1E-13 7.6E-13 0
156 -0.5 -0.4 0 -7E-13 -2.4E-13 3E-14 8.3E-13 0
157 -0.5 -0.35 0 -7.6E-13 -5.5E-13 1.4E-13 8.2E-13 0
158 -0.5 -0.3 0 -7.4E-13 -1.5E-13 1.4E-13 8.4E-13 0
159 -0.5 -0.25 0 -5.5E-13 7.3E-13 -4E-14 7.6E-13 0
160 -0.5 -0.2 0 -8.1E-13 -6.2E-13 1.7E-13 6.5E-13 0
161 -0.5 -0.15 0 -5.2E-13 -1.26E-12 1.5E-13 7E-13 0
162 -0.5 -0.1 0 -5E-13 5E-14 -2.7E-13 6E-13 0
163 -0.5 -0.05 0 -6.3E-13 -1.01E-12 -7.7E-13 4.7E-13 0
164 -0.5 0 0 1.2E-13 -9.3E-13 4E-13 5E-14 0
165 -1 0 0 1.81663E-08 -1.72447E-08 -8.64E-12 2E-14 0
166 -1 -0.05 0 -3.745E-07 3.76189E-07 -5.06E-12 5.2E-13 0
167 -1 -0.1 0 -4.61724E-07 4.61468E-07 -2.65E-12 6.7E-13 0
168 -1 -0.15 0 -4.80721E-07 4.8037E-07 -2.85E-12 8.3E-13 0
169 -1 -0.2 0 -4.86602E-07 4.86406E-07 -1.15E-12 7.2E-13 0
170 -1 -0.25 0 -4.90373E-07 4.9022E-07 -2.4E-12 7.1E-13 0
171 -1 -0.3 0 -4.93534E-07 4.93247E-07 -5.3E-13 7.6E-13 0
172 -1 -0.35 0 -4.96193E-07 4.9581E-07 -2.21E-12 7.6E-13 0
173 -1 -0.4 0 -4.98689E-07 4.9854E-07 2.3E-13 7.7E-13 0
174 -1 -0.45 0 -5.01467E-07 5.0132E-07 -1.79E-12 8.5E-13 0
175 -1 -0.5 0 -5.03924E-07 5.03546E-07 -6.7E-13 7.8E-13 0
176 -1 -0.55 0 -5.0584E-07 5.05621E-07 -1.23E-12 8.2E-13 0
177 -1 -0.6 0 -5.08102E-07 5.07993E-07 -6E-14 7.9E-13 0
178 -1 -0.65 0 -5.10422E-07 5.10088E-07 -1.87E-12 7.6E-13 0
179 -1 -0.7 0 -5.12238E-07 5.11998E-07 -3.7E-13 8.8E-13 0
180 -1 -0.75 0 -5.1427E-07 5.14148E-07 -1.95E-12 7.7E-13 0
181 -1 -0.8 0 -5.16387E-07 5.16135E-07 -4.1E-13 9.2E-13 0
182 -1 -0.85 0 -5.18245E-07 5.17879E-07 -1.56E-12 9E-13 0
183 -1 -0.9 0 -5.19667E-07 5.19522E-07 1.2E-13 8.1E-13 0
184 -1 -0.95 0 -5.21615E-07 5.21472E-07 -1.68E-12 8.6E-13 0
185 -1 -1 0 -5.23598E-07 5.23226E-07 1.2E-13 9.2E-13 0
186 -1 -1.05 0 -5.24773E-07 5.24748E-07 -1.94E-12 8.8E-13 0
187 -1 -1.1 0 -5.26733E-07 5.2644E-07 8.4E-13 9.9E-13 0
188 -1 -1.15 0 -5.28554E-07 5.28317E-07 -5.3E-13 1.04E-12 0
189 -1 -1.2 0 -5.30015E-07 5.29643E-07 1.7E-13 9.4E-13 0
190 -1 -1.25 0 -5.31542E-07 5.31315E-07 -9.5E-13 9.2E-13 0
191 -1 -1.3 0 -5.33168E-07 5.33114E-07 -1.6E-13 8.9E-13 0
192 -1 -1.35 0 -5.34876E-07 5.34517E-07 -1.47E-12 1.09E-12 0
193 -1 -1.4 0 -5.36197E-07 5.35904E-07 7.2E-13 9.8E-13 0
194 -1 -1.45 0 -5.37578E-07 5.37555E-07 -1.88E-12 9.7E-13 0
195 -1 -1.5 0 -5.39371E-07 5.39102E-07 5.8E-13 1.06E-12 0
196 -1 -1.55 0 -5.40641E-07 5.40246E-07 -2.15E-12 1.08E-12 0
197 -1 -1.6 0 -5.42076E-07 5.41928E-07 4.1E-13 1.07E-12 0
198 -1 -1.65 0 -5.43648E-07 5.43477E-07 -1.48E-12 1.08E-12 0
199 -1 -1.7 0 -5.4512E-07 5.44751E-07 6.1E-13 1.13E-12 0
200 -1 -1.75 0 -5.46264E-07 5.46141E-07 -1.64E-12 1.13E-12 0
201 -1 -1.8 0 -5.47778E-07 5.47614E-07 7.4E-13 1.26E-12 0
202 -1 -1.85 0 -5.49304E-07 5.49026E-07 -1.57E-12 1.27E-12 0
203 -1 -1.9 0 -5.5029E-07 5.50055E-07 1.7E-13 1.28E-12 0
204 -1 -1.95 0 -5.51697E-07 5.5158E-07 -1.12E-12 1.43E-12 0
205 -1 -2 0 -5.53382E-07 5.53272E-07 3.7E-13 1.52E-12 0
206 -1 -2 0 -5.53059E-07 5.529E-07 -1.44E-12 1.48E-12 0
207 -1 -1.95 0 -5.51388E-07 5.51682E-07 7.4E-13 1.38E-12 0
208 -1 -1.9 0 -5.50384E-07 5.50749E-07 -1.34E-12 1.32E-12 0
209 -1 -1.85 0 -5.49355E-07 5.49475E-07 8.8E-13 1.26E-12 0
210 -1 -1.8 0 -5.47776E-07 5.47897E-07 -1.88E-12 1.14E-12 0
211 -1 -1.75 0 -5.46658E-07 5.47016E-07 9.2E-13 1.14E-12 0
212 -1 -1.7 0 -5.45541E-07 5.45888E-07 -1.28E-12 1.16E-12 0
213 -1 -1.65 0 -5.44174E-07 5.44256E-07 2.3E-13 1.08E-12 0
214 -1 -1.6 0 -5.42948E-07 5.43214E-07 -1.28E-12 1.05E-12 0
215 -1 -1.55 0 -5.41769E-07 5.42129E-07 7.7E-13 1.04E-12 0
216 -1 -1.5 0 -5.40431E-07 5.40628E-07 -1.62E-12 1.04E-12 0
217 -1 -1.45 0 -5.38903E-07 5.39168E-07 1.21E-12 1.01E-12 0
218 -1 -1.4 0 -5.37729E-07 5.38081E-07 -1.28E-12 9.6E-13 0
219 -1 -1.35 0 -5.3658E-07 5.36874E-07 1.05E-12 1E-12 0
220 -1 -1.3 0 -5.34894E-07 5.35031E-07 -1.69E-12 9.9E-13 0
221 -1 -1.25 0 -5.33532E-07 5.338E-07 8.5E-13 9.8E-13 0
222 -1 -1.2 0 -5.32351E-07 5.32759E-07 -1.51E-12 9.5E-13 0
223 -1 -1.15 0 -5.30677E-07 5.31059E-07 1E-12 9.4E-13 0
224 -1 -1.1 0 -5.2909E-07 5.29339E-07 -1.54E-12 9.8E-13 0
225 -1 -1.05 0 -5.27746E-07 5.28073E-07 6.8E-13 9E-13 0
226 -1 -1 0 -5.26215E-07 5.26512E-07 -1.26E-12 9.3E-13 0
227 -1 -0.95 0 -5.24244E-07 5.24448E-07 2.7E-13 9.4E-13 0
228 -1 -0.9 0 -5.2272E-07 5.23117E-07 -1.33E-12 8.6E-13 0
229 -1 -0.85 0 -5.21285E-07 5.21605E-07 9.4E-13 9.6E-13 0
230 -1 -0.8 0 -5.19166E-07 5.19391E-07 -1.93E-12 8.5E-13 0
231 -1 -0.75 0 -5.17378E-07 5.17628E-07 8.6E-13 9.2E-13 0
232 -1 -0.7 0 -5.15525E-07 5.15928E-07 -1.31E-12 9.1E-13 0
233 -1 -0.65 0 -5.13449E-07 5.13784E-07 1.06E-12 8.8E-13 0
234 -1 -0.6 0 -5.11034E-07 5.11391E-07 -2.15E-12 8.4E-13 0
235 -1 -0.55 0 -5.09067E-07 5.09377E-07 9E-13 8.1E-13 0
236 -1 -0.5 0 -5.06851E-07 5.07294E-07 -2.09E-12 7.9E-13 0
237 -1 -0.45 0 -5.04169E-07 5.04438E-07 5.2E-13 8.3E-13 0
238 -1 -0.4 0 -5.01613E-07 5.0199E-07 -1.4E-12 8.2E-13 0
239 -1 -0.35 0 -4.99167E-07 4.99577E-07 7.6E-13 7.9E-13 0
240 -1 -0.3 0 -4.96235E-07 4.96522E-07 -1.21E-12 7.3E-13 0
241 -1 -0.25 0 -4.92646E-07 4.93059E-07 3E-13 7.3E-13 0
242 -1 -0.2 0 -4.89156E-07 4.89514E-07 -2.3E-12 7.6E-13 0
243 -1 -0.15 0 -4.83017E-07 4.83467E-07 1.26E-12 7.6E-13 0
244 -1 -0.1 0 -4.63514E-07 4.63801E-07 -1.44E-12 6.6E-13 0
245 -1 -0.05 0 -3.77974E-07 3.78232E-07 7.7E-13 5.7E-13 0
246 -1 0 0 1.69898E-08 -1.70756E-08 1.89E-12 2E-14 0
247 -1.5 0 0 2.72341E-08 -2.76253E-08 -1.144E-11 9E-14 0
248 -1.5 -0.05 0 -2.35419E-05 2.35447E-05 -3.55E-12 6E-13 0
249 -1.5 -0.1 0 -4.47599E-05 4.47571E-05 -3.83E-12 7.1E-13 0
250 -1.5 -0.15 0 -6.35446E-05 6.3539E-05 -1.32E-12 8E-13 0
251 -1.5 -0.2 0 -7.97488E-05 7.97397E-05 -3.56E-12 8.3E-13 0
252 -1.5 -0.25 0 -9.33524E-05 9.33439E-05 -5E-13 8.9E-13 0
253 -1.5 -0.3 0 -0.0001042689 0.0001042577 -2.8E-12 8.4E-13 0
254 -1.5 -0.35 0 -0.0001125645 0.0001125467 -8.1E-13 8.6E-13 0
255 -1.5 -0.4 0 -0.000118361 0.000118355 -2.8E-13 8.8E-13 0
256 -1.5 -0.45 0 -0.000122099 0.00012209 3E-13 8.2E-13 0
257 -1.5 -0.5 0 -0.000124312 0.000124301 -2.72E-12 9E-13 0
258 -1.5 -0.55 0 -0.000125605 0.000125594 -9E-14 8.6E-13 0
259 -1.5 -0.6 0 -0.000126463 0.000126452 -1.91E-12 8.7E-13 0
260 -1.5 -0.65 0 -0.000127131 0.00012712 1.2E-13 8.9E-13 0
261 -1.5 -0.7 0 -0.000127694 0.000127691 -2.31E-12 9.6E-13 0
262 -1.5 -0.75 0 -0.000128205 0.000128194 1E-13 9.2E-13 0
263 -1.5 -0.8 0 -0.000128675 0.000128664 -2.79E-12 8.6E-13 0
264 -1.5 -0.85 0 -0.000129123 0.000129113 3.6E-13 9.7E-13 0
265 -1.5 -0.9 0 -0.000129531 0.000129522 -2.26E-12 9.1E-13 0
266 -1.5 -0.95 0 -0.000129934 0.00012992 1.01E-12 9.5E-13 0
267 -1.5 -1 0 -0.00013031 0.000130302 -2.09E-12 9.4E-13 0
268 -1.5 -1.05 0 -0.000130676 0.000130671 1.24E-12 1.02E-12 0
269 -1.5 -1.1 0 -0.000131023 0.000131019 -1.59E-12 1.05E-12 0
270 -1.5 -1.15 0 -0.000131364 0.000131352 1.65E-12 1.05E-12 0
271 -1.5 -1.2 0 -0.000131695 0.00013169 -2.2E-12 1.04E-12 0
272 -1.5 -1.25 0 -0.000132012 0.000132005 1.87E-12 9.2E-13 0
273 -1.5 -1.3 0 -0.00013232 0.000132311 -1.79E-12 9.3E-13 0
274 -1.5 -1.35 0 -0.000132625 0.000132615 1.41E-12 9.5E-13 0
275 -1.5 -1.4 0 -0.000132914 0.000132907 -2.38E-12 9.2E-13 0
276 -1.5 -1.45 0 -0.000133202 0.000133193 1.08E-12 1.03E-12 0
277 -1.5 -1.5 0 -0.000133484 0.000133475 -2.77E-12 8.5E-13 0
278 -1.5 -1.55 0 -0.000133763 0.000133751 4.1E-13 8.8E-13 0
279 -1.5 -1.6 0 -0.000134024 0.000134018 -3.62E-12 9.9E-13 0
280 -1.5 -1.65 0 -0.00013429 0.000134273 6.5E-13 1.1E-12 0
281 -1.5 -1.7 0 -0.000134551 0.00013454 -2.21E-12 9.7E-13 0
282 -1.5 -1.75 0 -0.000134802 0.000134798 8.7E-13 1.04E-12 0
283 -1.5 -1.8 0 -0.000135052 0.000135038 -3.1E-12 1.02E-12 0
284 -1.5 -1.85 0 -0.000135301 0.000135287 1.14E-12 1.08E-12 0
285 -1.5 -1.9 0 -0.000135543 0.000135533 -2.22E-12 1.11E-12 0
286 -1.5 -1.95 0 -0.000135776 0.000135767 1.74E-12 1.09E-12 0
287 -1.5 -2 0 -0.000136011 0.000136 -3.03E-12 1.04E-12 0
288 -1.5 -2 0 -0.000136008 0.000136004 1.18E-12 1.04E-12 0
289 -1.5 -1.95 0 -0.000135763 0.000135765 -2.6E-12 1.12E-12 0
290 -1.5 -1.9 0 -0.000135525 0.000135528 1.87E-12 1.09E-12 0
291 -1.5 -1.85 0 -0.000135286 0.000135286 -2.97E-12 1.07E-12 0
292 -1.5 -1.8 0 -0.000135047 0.000135047 1.47E-12 1.08E-12 0
293 -1.5 -1.75 0 -0.000134788 0.000134796 -2.17E-12 1.05E-12 0
294 -1.5 -1.7 0 -0.000134542 0.000134541 1.59E-12 1.09E-12 0
295 -1.5 -1.65 0 -0.000134294 0.000134293 -1.97E-12 1.05E-12 0
296 -1.5 -1.6 0 -0.000134019 0.000134026 1.45E-12 9.4E-13 0
297 -1.5 -1.55 0 -0.000133751 0.00013376 -2.51E-12 9.3E-13 0
298 -1.5 -1.5 0 -0.000133481 0.000133486 1.58E-12 1.01E-12 0
299 -1.5 -1.45 0 -0.000133201 0.000133204 -2.14E-12 1.02E-12 0
300 -1.5 -1.4 0 -0.000132919 0.000132924 1.24E-12 1.03E-12 0
301 -1.5 -1.35 0 -0.000132622 0.000132626 -1.98E-12 9.3E-13 0
302 -1.5 -1.3 0 -0.000132324 0.00013233 6.9E-13 9.7E-13 0
303 -1.5 -1.25 0 -0.000132012 0.000132023 -2.48E-12 9.9E-13 0
304 -1.5 -1.2 0 -0.000131695 0.000131701 9.8E-13 8.9E-13 0
305 -1.5 -1.15 0 -0.000131372 0.000131376 -2.28E-12 9.6E-13 0
306 -1.5 -1.1 0 -0.000131032 0.000131041 1.29E-12 9.5E-13 0
307 -1.5 -1.05 0 -0.000130682 0.000130693 -2.03E-12 9.8E-13 0
308 -1.5 -1 0 -0.00013032 0.000130325 9E-13 9.6E-13 0
309 -1.5 -0.95 0 -0.000129948 0.000129951 -2.17E-12 9.4E-13 0
310 -1.5 -0.9 0 -0.000129548 0.000129555 1.1E-12 9.3E-13 0
311 -1.5 -0.85 0 -0.000129137 0.000129137 -2.47E-12 9.3E-13 0
312 -1.5 -0.8 0 -0.000128696 0.000128698 1.98E-12 1.07E-12 0
313 -1.5 -0.75 0 -0.000128226 0.000128233 -1.41E-12 1.03E-12 0
314 -1.5 -0.7 0 -0.000127714 0.000127718 2.71E-12 8.2E-13 0
