FET Vds-Id
VDS= 0 to -2 in -0.05 step
VG= 0 to -2 in -0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
41 0 -2 0 -1.066E-11 -1E-14 -6.5E-13 1.015E-11 0
42 0 -2 0 -1.052E-11 2.4E-13 4.7E-13 1.008E-11 0
43 0 -1.95 0 -9.28E-12 4.2E-13 2.7E-13 9.17E-12 0
44 0 -1.9 0 -7.92E-12 2.76E-12 2.73E-12 8.28E-12 0
45 0 -1.85 0 -7.18E-12 1.28E-12 9.6E-13 7.23E-12 0
46 0 -1.8 0 -7.08E-12 -2.35E-12 -1.37E-12 6.23E-12 0
47 0 -1.75 0 -6.44E-12 -4.14E-12 -2.98E-12 5.59E-12 0
48 0 -1.7 0 -4.49E-12 4.85E-12 5.93E-12 5.6E-12 0
49 0 -1.65 0 -4.54E-12 1.64E-12 1.68E-12 4.85E-12 0
50 0 -1.6 0 -4.6E-12 3.1E-13 -2.1E-13 4.24E-12 0
51 0 -1.55 0 -3.77E-12 -6.3E-13 -9.6E-13 3.68E-12 0
52 0 -1.5 0 -3.89E-12 -1.1E-12 -8.1E-13 3.18E-12 0
53 0 -1.45 0 -3.35E-12 -1.61E-12 -1.65E-12 2.88E-12 0
54 0 -1.4 0 -2.9E-12 -3E-13 -2E-13 2.53E-12 0
55 0 -1.35 0 -2.63E-12 -1.24E-12 -1.41E-12 2.24E-12 0
56 0 -1.3 0 -2.26E-12 0 -1.7E-13 2E-12 0
57 0 -1.25 0 -2.1E-12 -8.6E-13 -8.8E-13 1.71E-12 0
58 0 -1.2 0 -1.64E-12 -4.1E-13 -5.7E-13 1.57E-12 0
59 0 -1.15 0 -1.37E-12 -1.4E-13 5E-14 1.42E-12 0
60 0 -1.1 0 -1.39E-12 3.2E-13 2.9E-13 1.27E-12 0
61 0 -1.05 0 -1.23E-12 -4E-13 -6.6E-13 1.03E-12 0
62 0 -1 0 -1.11E-12 -8.5E-13 -3.1E-13 8.9E-13 0
63 0 -0.95 0 -8E-13 5E-14 -3.6E-13 9E-13 0
64 0 -0.9 0 -8.2E-13 -2.3E-13 1.6E-13 7.2E-13 0
65 0 -0.85 0 -5.9E-13 3.5E-13 1E-13 6.6E-13 0
66 0 -0.8 0 -6.3E-13 -3.2E-13 -5.7E-13 6E-13 0
67 0 -0.75 0 -5.8E-13 7E-14 -4E-14 5.1E-13 0
68 0 -0.7 0 -6.4E-13 -8E-14 -1.9E-13 4.7E-13 0
69 0 -0.65 0 -6.2E-13 -4.6E-13 -2E-13 4.5E-13 0
70 0 -0.6 0 -4.9E-13 -3E-14 -4.7E-13 4.2E-13 0
71 0 -0.55 0 -5.1E-13 -8.2E-13 -8.3E-13 5.1E-13 0
72 0 -0.5 0 -3.2E-13 -1E-14 2.2E-13 4.4E-13 0
73 0 -0.45 0 -4.5E-13 -1.9E-13 1.2E-13 4.1E-13 0
74 0 -0.4 0 -5.2E-13 -1.5E-13 -1.8E-13 3.6E-13 0
75 0 -0.35 0 -4.6E-13 -1.4E-13 -1.2E-13 3.8E-13 0
76 0 -0.3 0 -4.4E-13 -4.3E-13 -7.2E-13 3.1E-13 0
77 0 -0.25 0 -3.4E-13 -6.7E-13 -5.1E-13 3.2E-13 0
78 0 -0.2 0 -3.5E-13 1.4E-13 2.8E-13 3E-13 0
79 0 -0.15 0 -2.5E-13 -2E-14 0 2.5E-13 0
80 0 -0.1 0 -3.7E-13 -2.3E-13 -3.4E-13 3.2E-13 0
81 0 -0.05 0 -1.5E-13 7.6E-13 3.1E-13 2.3E-13 0
82 0 0 0 5E-14 -1E-13 -2E-14 -9E-14 0
83 -0.5 0 0 -6.2E-13 -3.87E-12 -1.075E-11 -7.4E-13 0
84 -0.5 -0.05 0 -1.04E-12 1E-14 -6.78E-12 6.6E-13 0
85 -0.5 -0.1 0 3.7E-13 2E-14 6.8E-13 1.06E-12 0
86 -0.5 -0.15 0 -3.8E-13 -1.59E-12 -3.44E-12 -1.6E-13 0
87 -0.5 -0.2 0 -1.7E-13 -1.2E-13 -1.27E-12 4.7E-13 0
88 -0.5 -0.25 0 -4.2E-13 1.9E-13 -6.7E-13 5.5E-13 0
89 -0.5 -0.3 0 -5.9E-13 -1.47E-12 -1.74E-12 -1.5E-13 0
90 -0.5 -0.35 0 1.42E-12 1.88E-12 2.94E-12 3E-13 0
91 -0.5 -0.4 0 -6.4E-13 3.5E-13 -8.3E-13 4.6E-13 0
92 -0.5 -0.45 0 -6.2E-13 -4E-13 -4.3E-13 3.9E-13 0
93 -0.5 -0.5 0 -8.2E-13 0 -1.32E-12 4.3E-13 0
94 -0.5 -0.55 0 -7.3E-13 -4.6E-13 -1.3E-12 5E-13 0
95 -0.5 -0.6 0 -4.8E-13 9.4E-13 5.5E-13 4.7E-13 0
96 -0.5 -0.65 0 -6.7E-13 -3.6E-13 -8.7E-13 4.9E-13 0
97 -0.5 -0.7 0 -7E-13 1.8E-13 -4E-14 4.7E-13 0
98 -0.5 -0.75 0 -6.9E-13 8E-14 -5E-13 5.6E-13 0
99 -0.5 -0.8 0 -8.6E-13 -1.1E-13 -8.5E-13 4.7E-13 0
100 -0.5 -0.85 0 -9.5E-13 3.1E-13 -6.4E-13 5.1E-13 0
101 -0.5 -0.9 0 -7.2E-13 9.7E-13 3.2E-13 5.3E-13 0
102 -0.5 -0.95 0 -7.9E-13 -8.6E-13 -1.08E-12 3.3E-13 0
103 -0.5 -1 0 -3.2E-13 -7E-13 6.9E-13 3.7E-13 0
104 -0.5 -1.05 0 -8.4E-13 -1.9E-13 -7.5E-13 5.9E-13 0
105 -0.5 -1.1 0 -8.8E-13 -3E-13 -6.8E-13 5.4E-13 0
106 -0.5 -1.15 0 -9.1E-13 1.5E-13 1.3E-13 5.8E-13 0
107 -0.5 -1.2 0 -9.8E-13 -4E-13 -6.7E-13 5.8E-13 0
108 -0.5 -1.25 0 -1.06E-12 9E-14 -4.8E-13 6.8E-13 0
109 -0.5 -1.3 0 -1E-12 -6.8E-13 -2.6E-13 5E-13 0
110 -0.5 -1.35 0 -1.18E-12 1.1E-13 -7.9E-13 9E-13 0
111 -0.5 -1.4 0 -7.2E-13 -2.3E-13 -2E-13 7.3E-13 0
112 -0.5 -1.45 0 -1.79E-12 1.53E-12 -1.77E-12 1.49E-12 0
113 -0.5 -1.5 0 -5.6E-13 5.5E-13 2.41E-12 1.11E-12 0
114 -0.5 -1.55 0 -1.32E-12 7.1E-13 1.04E-12 1.2E-12 0
115 -0.5 -1.6 0 -2.25E-12 -2.18E-12 -2.36E-12 1.13E-12 0
116 -0.5 -1.65 0 -2.17E-12 -1.06E-12 -1.53E-12 1.48E-12 0
117 -0.5 -1.7 0 -2.36E-12 -1.35E-12 -1.67E-12 1.59E-12 0
118 -0.5 -1.75 0 -2.55E-12 -2.2E-13 -7.3E-13 1.83E-12 0
119 -0.5 -1.8 0 -2.76E-12 -1.36E-12 -1.64E-12 2.1E-12 0
120 -0.5 -1.85 0 -2.86E-12 -1E-14 1.5E-13 2.37E-12 0
121 -0.5 -1.9 0 -3.04E-12 -2.2E-13 -3.7E-13 2.81E-12 0
122 -0.5 -1.95 0 -3.17E-12 1.73E-12 1.23E-12 3.14E-12 0
123 -0.5 -2 0 -3.7E-12 6E-14 -6E-14 3.43E-12 0
124 -0.5 -2 0 -3.64E-12 -4E-13 -7E-13 3.46E-12 0
125 -0.5 -1.95 0 -3.31E-12 -6.7E-13 -1.12E-12 2.89E-12 0
126 -0.5 -1.9 0 -3.11E-12 -2.6E-13 -1.51E-12 2.57E-12 0
127 -0.5 -1.85 0 -2.99E-12 -1.95E-12 -2.57E-12 2.38E-12 0
128 -0.5 -1.8 0 -2.54E-12 2.2E-13 7E-14 2.18E-12 0
129 -0.5 -1.75 0 -2.23E-12 -1.24E-12 -1.57E-12 1.86E-12 0
130 -0.5 -1.7 0 -1.93E-12 2.7E-13 2E-13 1.73E-12 0
131 -0.5 -1.65 0 -1.7E-12 -1.08E-12 -1.52E-12 1.53E-12 0
132 -0.5 -1.6 0 -1.45E-12 7.5E-13 9.6E-13 1.42E-12 0
133 -0.5 -1.55 0 -1.26E-12 1.47E-12 8E-14 1.32E-12 0
134 -0.5 -1.5 0 -1.3E-12 -9.4E-13 -1.33E-12 1E-12 0
135 -0.5 -1.45 0 -1.12E-12 -4.3E-13 -4.7E-13 8.2E-13 0
136 -0.5 -1.4 0 -1.06E-12 -6.4E-13 -1.22E-12 8.4E-13 0
137 -0.5 -1.35 0 -9.6E-13 1.1E-13 -8E-14 7.6E-13 0
138 -0.5 -1.3 0 -9.4E-13 -1.32E-12 -1.67E-12 6.4E-13 0
139 -0.5 -1.25 0 -8.5E-13 -8E-14 -8E-14 6.6E-13 0
140 -0.5 -1.2 0 -8.5E-13 -6.4E-13 -8.8E-13 5.5E-13 0
141 -0.5 -1.15 0 -7.4E-13 -2.3E-13 -7.7E-13 5.4E-13 0
142 -0.5 -1.1 0 -8.2E-13 -8E-13 -1.04E-12 5.3E-13 0
143 -0.5 -1.05 0 -5.4E-13 3E-14 -2E-14 5.8E-13 0
144 -0.5 -1 0 -6.1E-13 -3.5E-13 -8.4E-13 5E-13 0
145 -0.5 -0.95 0 -5.8E-13 2.8E-13 -4E-14 6E-13 0
146 -0.5 -0.9 0 -4.8E-13 4.2E-13 1.1E-13 5E-13 0
147 -0.5 -0.85 0 -6.9E-13 -1.9E-13 -4.1E-13 4.1E-13 0
148 -0.5 -0.8 0 -7.4E-13 -8.1E-13 -1.47E-12 5E-13 0
149 -0.5 -0.75 0 -5.2E-13 6.6E-13 -3.4E-13 6E-13 0
150 -0.5 -0.7 0 -2.6E-13 1.37E-12 1.05E-12 4.9E-13 0
151 -0.5 -0.65 0 -4.1E-13 -4.3E-13 -4.3E-13 4.4E-13 0
152 -0.5 -0.6 0 -4.4E-13 5.3E-13 1.3E-13 4.5E-13 0
153 -0.5 -0.55 0 -6.2E-13 -7.7E-13 -1.1E-12 3.5E-13 0
154 -0.5 -0.5 0 1.2E-13 9.3E-13 2.94E-12 2.7E-13 0
155 -0.5 -0.45 0 -6.8E-13 -4.9E-13 -1.11E-12 4.5E-13 0
156 -0.5 -0.4 0 -3.3E-13 5.6E-13 5.3E-13 4E-13 0
157 -0.5 -0.35 0 -4.1E-13 -4E-13 -8.3E-13 3.8E-13 0
158 -0.5 -0.3 0 -2.8E-13 -3.1E-13 9.6E-13 3.5E-13 0
159 -0.5 -0.25 0 -3.3E-13 -7.5E-13 -4.9E-13 3.1E-13 0
160 -0.5 -0.2 0 -3.8E-13 4.2E-13 5.8E-13 3.6E-13 0
161 -0.5 -0.15 0 -4.5E-13 -1.11E-12 -1.44E-12 2.8E-13 0
162 -0.5 -0.1 0 -4.7E-13 1.7E-13 -9E-14 4.2E-13 0
163 -0.5 -0.05 0 -1.7E-13 -1.21E-12 -9.7E-13 1.8E-13 0
164 -0.5 0 0 1E-13 5.9E-13 5.3E-13 3E-14 0
165 -1 0 0 4.30356E-09 -4.48579E-09 -8.45E-12 1.1E-13 0
166 -1 -0.05 0 -1.15914E-07 1.16352E-07 -2.4E-12 3.5E-13 0
167 -1 -0.1 0 -1.44458E-07 1.4447E-07 -3E-12 2.2E-13 0
168 -1 -0.15 0 -1.49481E-07 1.49516E-07 -1.15E-12 2.8E-13 0
169 -1 -0.2 0 -1.50439E-07 1.50457E-07 -3E-12 3E-13 0
170 -1 -0.25 0 -1.50738E-07 1.50755E-07 -6.1E-13 2.9E-13 0
171 -1 -0.3 0 -1.50919E-07 1.50936E-07 -2.46E-12 3.5E-13 0
172 -1 -0.35 0 -1.5107E-07 1.51087E-07 -7.6E-13 3.6E-13 0
173 -1 -0.4 0 -1.51206E-07 1.51229E-07 -2.82E-12 4.1E-13 0
174 -1 -0.45 0 -1.51329E-07 1.51347E-07 -4.4E-13 3.8E-13 0
175 -1 -0.5 0 -1.51446E-07 1.51453E-07 -3.08E-12 3.2E-13 0
176 -1 -0.55 0 -1.51572E-07 1.51567E-07 -2.52E-12 5.2E-13 0
177 -1 -0.6 0 -1.51666E-07 1.51687E-07 4.6E-13 5.9E-13 0
178 -1 -0.65 0 -1.51764E-07 1.51779E-07 -6.4E-13 4.7E-13 0
179 -1 -0.7 0 -1.51857E-07 1.51874E-07 -2.6E-12 4.1E-13 0
180 -1 -0.75 0 -1.51957E-07 1.51966E-07 6E-14 5.6E-13 0
181 -1 -0.8 0 -1.52048E-07 1.52056E-07 -1.51E-12 5.2E-13 0
182 -1 -0.85 0 -1.52141E-07 1.52149E-07 2.1E-13 4.5E-13 0
183 -1 -0.9 0 -1.52219E-07 1.52223E-07 -2.26E-12 5.1E-13 0
184 -1 -0.95 0 -1.5229E-07 1.52303E-07 4.5E-13 5.3E-13 0
185 -1 -1 0 -1.52386E-07 1.52374E-07 -1.43E-12 4.9E-13 0
186 -1 -1.05 0 -1.52467E-07 1.52458E-07 -8E-14 4.9E-13 0
187 -1 -1.1 0 -1.52528E-07 1.52534E-07 -1.44E-12 5.3E-13 0
188 -1 -1.15 0 -1.52595E-07 1.52604E-07 5.8E-13 5.1E-13 0
189 -1 -1.2 0 -1.52666E-07 1.52664E-07 -2.28E-12 4.9E-13 0
190 -1 -1.25 0 -1.52716E-07 1.52723E-07 1.5E-13 5.5E-13 0
191 -1 -1.3 0 -1.52787E-07 1.52794E-07 -1.64E-12 5.5E-13 0
192 -1 -1.35 0 -1.52855E-07 1.52858E-07 4E-14 5.7E-13 0
193 -1 -1.4 0 -1.52922E-07 1.52917E-07 -1.89E-12 5.3E-13 0
194 -1 -1.45 0 -1.5298E-07 1.52985E-07 -2.3E-13 5.5E-13 0
195 -1 -1.5 0 -1.53045E-07 1.53045E-07 -1.42E-12 5.7E-13 0
196 -1 -1.55 0 -1.53101E-07 1.53093E-07 7E-14 5.5E-13 0
197 -1 -1.6 0 -1.53158E-07 1.53162E-07 -2.13E-12 6.5E-13 0
198 -1 -1.65 0 -1.53224E-07 1.53234E-07 5.3E-13 6.4E-13 0
199 -1 -1.7 0 -1.53257E-07 1.53265E-07 -1.42E-12 7E-13 0
200 -1 -1.75 0 -1.5333E-07 1.53333E-07 1.1E-13 6.5E-13 0
201 -1 -1.8 0 -1.53376E-07 1.53377E-07 -1.69E-12 7.5E-13 0
202 -1 -1.85 0 -1.53436E-07 1.53443E-07 6.7E-13 8.1E-13 0
203 -1 -1.9 0 -1.53499E-07 1.53493E-07 -2.07E-12 8.8E-13 0
204 -1 -1.95 0 -1.53532E-07 1.53537E-07 1.6E-13 1.05E-12 0
205 -1 -2 0 -1.53583E-07 1.53592E-07 -1.48E-12 1.17E-12 0
206 -1 -2 0 -1.53587E-07 1.53599E-07 3.6E-13 1.17E-12 0
207 -1 -1.95 0 -1.53569E-07 1.53569E-07 -1.98E-12 1.02E-12 0
208 -1 -1.9 0 -1.53556E-07 1.53538E-07 3.9E-13 8.7E-13 0
209 -1 -1.85 0 -1.53509E-07 1.53509E-07 -1.25E-12 8.9E-13 0
210 -1 -1.8 0 -1.5348E-07 1.53484E-07 4.4E-13 7.2E-13 0
211 -1 -1.75 0 -1.53437E-07 1.53444E-07 -1.74E-12 7E-13 0
212 -1 -1.7 0 -1.53419E-07 1.53413E-07 3.9E-13 6.9E-13 0
213 -1 -1.65 0 -1.53369E-07 1.53372E-07 -1.89E-12 3.7E-13 0
214 -1 -1.6 0 -1.53324E-07 1.53328E-07 -5.09E-12 4.5E-13 0
215 -1 -1.55 0 -1.53294E-07 1.53298E-07 -1.73E-12 1.42E-12 0
216 -1 -1.5 0 -1.53245E-07 1.53254E-07 6.92E-12 7.7E-13 0
217 -1 -1.45 0 -1.53201E-07 1.5321E-07 1.93E-12 7.8E-13 0
218 -1 -1.4 0 -1.53175E-07 1.53176E-07 2.03E-12 5.3E-13 0
219 -1 -1.35 0 -1.53123E-07 1.53126E-07 -3.1E-13 5.5E-13 0
220 -1 -1.3 0 -1.53081E-07 1.53089E-07 1.25E-12 5.4E-13 0
221 -1 -1.25 0 -1.53027E-07 1.53029E-07 -2.53E-12 3.6E-13 0
222 -1 -1.2 0 -1.52987E-07 1.5299E-07 -1E-14 5E-13 0
223 -1 -1.15 0 -1.52938E-07 1.52942E-07 -1.44E-12 5.6E-13 0
224 -1 -1.1 0 -1.52901E-07 1.52891E-07 1.39E-12 4.7E-13 0
225 -1 -1.05 0 -1.52839E-07 1.52833E-07 -4.98E-12 2.1E-13 0
226 -1 -1 0 -1.52774E-07 1.52789E-07 -1.9E-12 2.5E-13 0
227 -1 -0.95 0 -1.52726E-07 1.52718E-07 -6.53E-12 1.05E-12 0
228 -1 -0.9 0 -1.52673E-07 1.52672E-07 2.78E-12 8.8E-13 0
229 -1 -0.85 0 -1.52618E-07 1.52613E-07 4.5E-13 4.9E-13 0
230 -1 -0.8 0 -1.52547E-07 1.5254E-07 6.18E-12 3.4E-13 0
231 -1 -0.75 0 -1.52476E-07 1.52484E-07 -2.91E-12 3.9E-13 0
232 -1 -0.7 0 -1.52425E-07 1.52425E-07 -3.4E-13 2.8E-13 0
233 -1 -0.65 0 -1.52348E-07 1.52346E-07 -3.31E-12 3.6E-13 0
234 -1 -0.6 0 -1.52275E-07 1.52262E-07 -4.8E-13 3.7E-13 0
235 -1 -0.55 0 -1.52189E-07 1.52179E-07 -2.82E-12 4.7E-13 0
236 -1 -0.5 0 -1.52116E-07 1.52105E-07 4.5E-13 4E-13 0
237 -1 -0.45 0 -1.52019E-07 1.52023E-07 -1.41E-12 4.9E-13 0
238 -1 -0.4 0 -1.51923E-07 1.51937E-07 6.4E-13 3.5E-13 0
239 -1 -0.35 0 -1.51844E-07 1.51842E-07 -2.3E-12 4.4E-13 0
240 -1 -0.3 0 -1.51724E-07 1.51731E-07 1.4E-12 4.2E-13 0
241 -1 -0.25 0 -1.51597E-07 1.51594E-07 -1.6E-12 4E-13 0
242 -1 -0.2 0 -1.51336E-07 1.51336E-07 8.6E-13 3.1E-13 0
243 -1 -0.15 0 -1.50434E-07 1.50426E-07 -1.87E-12 3.1E-13 0
244 -1 -0.1 0 -1.45395E-07 1.45404E-07 5.5E-13 3.3E-13 0
245 -1 -0.05 0 -1.17079E-07 1.17079E-07 -2.09E-12 2.6E-13 0
246 -1 0 0 3.80601E-09 -4.25149E-09 1.9E-13 -5E-14 0
247 -1.5 0 0 3.57026E-09 -6.10813E-09 -9.12E-12 -5E-14 0
248 -1.5 -0.05 0 -2.99295E-06 2.99326E-06 -3.51E-12 2.9E-13 0
249 -1.5 -0.1 0 -5.68458E-06 5.68481E-06 -1.87E-12 3.2E-13 0
250 -1.5 -0.15 0 -8.06655E-06 8.06668E-06 -3.49E-12 3.9E-13 0
251 -1.5 -0.2 0 -1.012332E-05 1.012338E-05 -1.49E-12 3.3E-13 0
252 -1.5 -0.25 0 -1.18544E-05 1.18547E-05 -1.36E-12 3.6E-13 0
253 -1.5 -0.3 0 -1.32472E-05 1.32474E-05 -2.21E-12 4E-13 0
254 -1.5 -0.35 0 -1.43022E-05 1.43021E-05 -8.9E-13 3.9E-13 0
255 -1.5 -0.4 0 -1.50272E-05 1.50273E-05 -2.62E-12 4.3E-13 0
256 -1.5 -0.45 0 -1.5451E-05 1.54508E-05 -2E-13 5.1E-13 0
257 -1.5 -0.5 0 -1.56462E-05 1.56459E-05 -2.91E-12 3.8E-13 0
258 -1.5 -0.55 0 -1.57165E-05 1.57168E-05 -3.2E-13 4.2E-13 0
259 -1.5 -0.6 0 -1.57416E-05 1.5742E-05 -2.16E-12 4.3E-13 0
260 -1.5 -0.65 0 -1.57548E-05 1.5755E-05 -2.1E-13 4.5E-13 0
261 -1.5 -0.7 0 -1.57646E-05 1.57648E-05 -2.25E-12 4.2E-13 0
262 -1.5 -0.75 0 -1.57732E-05 1.57736E-05 -4.6E-13 4.7E-13 0
263 -1.5 -0.8 0 -1.57811E-05 1.57813E-05 -1.73E-12 5.6E-13 0
264 -1.5 -0.85 0 -1.57884E-05 1.57885E-05 -2.3E-13 5.3E-13 0
265 -1.5 -0.9 0 -1.57954E-05 1.57953E-05 -2.52E-12 4.8E-13 0
266 -1.5 -0.95 0 -1.58017E-05 1.58021E-05 -5E-14 5.1E-13 0
267 -1.5 -1 0 -1.58079E-05 1.58082E-05 -1.64E-12 5.4E-13 0
268 -1.5 -1.05 0 -1.5814E-05 1.58141E-05 -5.9E-13 5.1E-13 0
269 -1.5 -1.1 0 -1.58196E-05 1.58199E-05 -1.75E-12 5.9E-13 0
270 -1.5 -1.15 0 -1.58247E-05 1.58249E-05 1.2E-13 5E-13 0
271 -1.5 -1.2 0 -1.58302E-05 1.58304E-05 -1.94E-12 5.3E-13 0
272 -1.5 -1.25 0 -1.58354E-05 1.58355E-05 -1E-13 5.4E-13 0
273 -1.5 -1.3 0 -1.58406E-05 1.58407E-05 -1.62E-12 5.6E-13 0
274 -1.5 -1.35 0 -1.58453E-05 1.58455E-05 -1.5E-13 6.2E-13 0
275 -1.5 -1.4 0 -1.58496E-05 1.58497E-05 -2.22E-12 6.2E-13 0
276 -1.5 -1.45 0 -1.58544E-05 1.58545E-05 -3E-14 5.8E-13 0
277 -1.5 -1.5 0 -1.58586E-05 1.58588E-05 -1.18E-12 5.9E-13 0
278 -1.5 -1.55 0 -1.58629E-05 1.58631E-05 -1.1E-13 5.4E-13 0
279 -1.5 -1.6 0 -1.58671E-05 1.58672E-05 -2.21E-12 5.7E-13 0
280 -1.5 -1.65 0 -1.58713E-05 1.58716E-05 2E-13 5.6E-13 0
281 -1.5 -1.7 0 -1.58752E-05 1.58753E-05 -1.7E-12 6.2E-13 0
282 -1.5 -1.75 0 -1.58791E-05 1.58793E-05 -1.2E-13 6.2E-13 0
283 -1.5 -1.8 0 -1.58833E-05 1.58831E-05 -1.8E-12 5.7E-13 0
284 -1.5 -1.85 0 -1.58868E-05 1.5887E-05 3E-13 5.2E-13 0
285 -1.5 -1.9 0 -1.58905E-05 1.58908E-05 -1.9E-12 6.3E-13 0
286 -1.5 -1.95 0 -1.58941E-05 1.58942E-05 -1.8E-13 6.1E-13 0
287 -1.5 -2 0 -1.58975E-05 1.58977E-05 -1.42E-12 6.3E-13 0
288 -1.5 -2 0 -1.58976E-05 1.58977E-05 3.2E-13 6E-13 0
289 -1.5 -1.95 0 -1.58945E-05 1.58944E-05 -1.92E-12 6.2E-13 0
290 -1.5 -1.9 0 -1.58911E-05 1.58913E-05 1.3E-13 6.4E-13 0
291 -1.5 -1.85 0 -1.58877E-05 1.58879E-05 -1.44E-12 6.5E-13 0
292 -1.5 -1.8 0 -1.58842E-05 1.58843E-05 -2.4E-13 5.9E-13 0
293 -1.5 -1.75 0 -1.58806E-05 1.58806E-05 -1.79E-12 5.9E-13 0
294 -1.5 -1.7 0 -1.58773E-05 1.58771E-05 -8E-14 6.6E-13 0
295 -1.5 -1.65 0 -1.58731E-05 1.58733E-05 -1.04E-12 6.4E-13 0
296 -1.5 -1.6 0 -1.58693E-05 1.58695E-05 -3.4E-13 6.1E-13 0
297 -1.5 -1.55 0 -1.58655E-05 1.58655E-05 -1.55E-12 5.9E-13 0
298 -1.5 -1.5 0 -1.58616E-05 1.58621E-05 6.4E-13 5.3E-13 0
299 -1.5 -1.45 0 -1.58577E-05 1.58577E-05 -1.92E-12 5.7E-13 0
300 -1.5 -1.4 0 -1.58536E-05 1.58538E-05 -2.3E-13 5.9E-13 0
301 -1.5 -1.35 0 -1.58493E-05 1.58495E-05 -1.13E-12 5.5E-13 0
302 -1.5 -1.3 0 -1.58447E-05 1.58447E-05 1.5E-13 6.2E-13 0
303 -1.5 -1.25 0 -1.58399E-05 1.58403E-05 -1.9E-12 5.2E-13 0
304 -1.5 -1.2 0 -1.58352E-05 1.58353E-05 6E-14 5.2E-13 0
305 -1.5 -1.15 0 -1.583E-05 1.58302E-05 -1.3E-12 5.5E-13 0
306 -1.5 -1.1 0 -1.5825E-05 1.58249E-05 4E-14 5.3E-13 0
307 -1.5 -1.05 0 -1.58194E-05 1.58195E-05 -2.16E-12 5.3E-13 0
308 -1.5 -1 0 -1.58139E-05 1.58139E-05 2.2E-13 5.3E-13 0
309 -1.5 -0.95 0 -1.5808E-05 1.58081E-05 -1.41E-12 5E-13 0
310 -1.5 -0.9 0 -1.58018E-05 1.58018E-05 -1.2E-13 4.4E-13 0
