FET Vds-Id
VG= 0 to 2 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
114 1.76 0.05 7.91366E-06 7.288E-09 0
115 1.74 0.05 7.72686E-06 6.60841E-09 0
116 1.72 0.05 7.56424E-06 5.94018E-09 0
117 1.7 0.05 7.37462E-06 5.33418E-09 0
118 1.68 0.05 7.18454E-06 4.794E-09 0
119 1.66 0.05 6.9916E-06 4.28889E-09 0
120 1.64 0.05 6.79696E-06 3.84196E-09 0
121 1.62 0.05 6.60225E-06 3.43362E-09 0
122 1.6 0.05 6.40514E-06 3.06672E-09 0
123 1.58 0.05 6.20688E-06 2.72909E-09 0
124 1.56 0.05 6.00758E-06 2.42888E-09 0
125 1.54 0.05 5.80857E-06 2.16042E-09 0
126 1.52 0.05 5.60815E-06 1.91101E-09 0
127 1.5 0.05 5.40746E-06 1.69103E-09 0
128 1.48 0.05 5.20752E-06 1.49281E-09 0
129 1.46 0.05 5.00851E-06 1.31821E-09 0
130 1.44 0.05 4.80963E-06 1.1562E-09 0
131 1.42 0.05 4.61162E-06 1.01234E-09 0
132 1.4 0.05 4.41562E-06 8.922E-10 0
133 1.38 0.05 4.22281E-06 7.7371E-10 0
134 1.36 0.05 4.02998E-06 6.7416E-10 0
135 1.34 0.05 3.84016E-06 5.8079E-10 0
136 1.32 0.05 3.65347E-06 5.0791E-10 0
137 1.3 0.05 3.47128E-06 4.3183E-10 0
138 1.28 0.05 3.29158E-06 3.7347E-10 0
139 1.26 0.05 3.11619E-06 3.1326E-10 0
140 1.24 0.05 2.94557E-06 2.7279E-10 0
141 1.22 0.05 2.77916E-06 2.2499E-10 0
142 1.2 0.05 2.61672E-06 1.9191E-10 0
143 1.18 0.05 2.45944E-06 1.5531E-10 0
144 1.16 0.05 2.30718E-06 1.3383E-10 0
145 1.14 0.05 2.1592E-06 1.0379E-10 0
146 1.12 0.05 2.01637E-06 8.51E-11 0
147 1.1 0.05 1.8792E-06 6.522E-11 0
148 1.08 0.05 1.74706E-06 5.538E-11 0
149 1.06 0.05 1.61958E-06 3.365E-11 0
150 1.04 0.05 1.49765E-06 2.714E-11 0
151 1.02 0.05 1.38058E-06 1.636E-11 0
152 1 0.05 1.26929E-06 1.121E-11 0
153 0.98 0.05 1.16303E-06 -3.09E-12 0
154 0.96 0.05 1.06172E-06 -2.53E-12 0
155 0.94 0.05 9.69495E-07 -4.79E-12 0
156 0.92 0.05 8.77706E-07 -1.534E-11 0
157 0.9 0.05 7.917E-07 -1.63E-11 0
158 0.88 0.05 7.1139E-07 -2.355E-11 0
159 0.86 0.05 6.36422E-07 -2.031E-11 0
160 0.84 0.05 5.66273E-07 -2.692E-11 0
161 0.82 0.05 5.01397E-07 -2.49E-11 0
162 0.8 0.05 4.41332E-07 -3.286E-11 0
163 0.78 0.05 3.8651E-07 -2.588E-11 0
164 0.76 0.05 3.36264E-07 -3.271E-11 0
165 0.74 0.05 2.90465E-07 -3.119E-11 0
166 0.72 0.05 2.49156E-07 -3.631E-11 0
167 0.7 0.05 2.12142E-07 -2.793E-11 0
168 0.68 0.05 1.79254E-07 -3.767E-11 0
169 0.66 0.05 1.50044E-07 -3.283E-11 0
170 0.64 0.05 1.246E-07 -3.538E-11 0
171 0.62 0.05 1.02392E-07 -3.197E-11 0
172 0.6 0.05 8.3692E-08 -2.975E-11 0
173 0.58 0.05 6.73314E-08 -3.68E-11 0
174 0.56 0.05 5.36128E-08 -3.284E-11 0
175 0.54 0.05 4.21622E-08 -3.598E-11 0
176 0.52 0.05 3.28115E-08 -3.179E-11 0
177 0.5 0.05 2.52073E-08 -3.787E-11 0
178 0.48 0.05 1.91157E-08 -3.267E-11 0
179 0.46 0.05 1.43066E-08 -3.543E-11 0
