FET Vds-Id
VG= 0 to 2 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
303 2 0.5 8.22867E-05 7.41E-12 0
304 2 0.5 8.20984E-05 6.21E-12 0
305 1.98 0.5 7.92515E-05 5.79E-12 0
306 1.96 0.5 7.6478E-05 9.5E-13 0
307 1.94 0.5 7.37332E-05 1.3E-12 0
308 1.92 0.5 7.09968E-05 -1.1E-13 0
309 1.9 0.5 6.82722E-05 1.55E-12 0
310 1.88 0.5 6.55294E-05 -2.67E-12 0
311 1.86 0.5 6.27787E-05 2.8E-13 0
312 1.84 0.5 6.00195E-05 -2.08E-12 0
313 1.82 0.5 5.72646E-05 -4.2E-13 0
314 1.8 0.5 5.44889E-05 -3.94E-12 0
315 1.78 0.5 5.17096E-05 1.85E-12 0
316 1.76 0.5 4.89297E-05 -3.54E-12 0
317 1.74 0.5 4.6163E-05 -2.63E-12 0
318 1.72 0.5 4.33959E-05 -2.93E-12 0
319 1.7 0.5 4.06427E-05 3E-14 0
320 1.68 0.5 3.79149E-05 -4.32E-12 0
321 1.66 0.5 3.52359E-05 -1.22E-12 0
322 1.64 0.5 3.25917E-05 -2.18E-12 0
323 1.62 0.5 3.00122E-05 -9.5E-13 0
324 1.6 0.5 2.75165E-05 -4.81E-12 0
325 1.58 0.5 2.5099E-05 -1.45E-12 0
326 1.56 0.5 2.27776E-05 -3.08E-12 0
327 1.54 0.5 2.05615E-05 -1.22E-12 0
328 1.52 0.5 1.84622E-05 -5.29E-12 0
329 1.5 0.5 1.64661E-05 -2.08E-12 0
330 1.48 0.5 1.45839E-05 -3.38E-12 0
331 1.46 0.5 1.2818E-05 -1.46E-12 0
332 1.44 0.5 1.11736E-05 -5.37E-12 0
333 1.42 0.5 9.64147E-06 -4.54E-12 0
334 1.4 0.5 8.22672E-06 -1.2E-12 0
335 1.38 0.5 6.92921E-06 -2.86E-12 0
336 1.36 0.5 5.75474E-06 -2.73E-12 0
337 1.34 0.5 4.69503E-06 -4.53E-12 0
338 1.32 0.5 3.75383E-06 -1.19E-12 0
339 1.3 0.5 2.93169E-06 -3.2E-12 0
340 1.28 0.5 2.22952E-06 -2.46E-12 0
341 1.26 0.5 1.63916E-06 -3.58E-12 0
342 1.24 0.5 1.15941E-06 -2.01E-12 0
343 1.22 0.5 7.86129E-07 -1.96E-12 0
344 1.2 0.5 5.05905E-07 -3.71E-12 0
345 1.18 0.5 3.08581E-07 -3.58E-12 0
346 1.16 0.5 1.78439E-07 -4.36E-12 0
347 1.14 0.5 9.8492E-08 -1.34E-12 0
348 1.12 0.5 5.2061E-08 -5.8E-13 0
349 1.1 0.5 2.66247E-08 -4.99E-12 0
350 1.08 0.5 1.32808E-08 -3.74E-12 0
351 1.06 0.5 6.56231E-09 -1.84E-12 0
352 1.04 0.5 3.18777E-09 -2.09E-12 0
353 1.02 0.5 1.5391E-09 -4.38E-12 0
354 1 0.5 7.4235E-10 -4.18E-12 0
355 0.98 0.5 3.5849E-10 -4.63E-12 0
356 0.96 0.5 1.7411E-10 -3.77E-12 0
357 0.94 0.5 8.418E-11 -1.36E-12 0
358 0.92 0.5 4.089E-11 -2.79E-12 0
359 0.9 0.5 2.021E-11 -2.6E-12 0
360 0.88 0.5 9.67E-12 -2.33E-12 0
361 0.86 0.5 5.21E-12 -4.83E-12 0
362 0.84 0.5 3.28E-12 -1.9E-12 0
363 0.82 0.5 1.86E-12 -2E-12 0
364 0.8 0.5 1.34E-12 -2.6E-13 0
365 0.78 0.5 7.6E-13 -4.14E-12 0
366 0.76 0.5 5E-13 -4.58E-12 0
367 0.74 0.5 5.2E-13 -4.41E-12 0
368 0.72 0.5 3.7E-13 -1.23E-12 0
369 0.7 0.5 4.2E-13 -1.08E-12 0
370 0.68 0.5 3.7E-13 -2.52E-12 0
371 0.66 0.5 2.5E-13 -3.21E-12 0
372 0.64 0.5 2.8E-13 -4.52E-12 0
373 0.62 0.5 1.6E-13 -3.14E-12 0
374 0.6 0.5 1.9E-13 -3.2E-12 0
375 0.58 0.5 2.4E-13 -2.08E-12 0
376 0.56 0.5 9E-14 -3.85E-12 0
377 0.54 0.5 1.8E-13 -2.97E-12 0
378 0.52 0.5 1.2E-13 -3.4E-12 0
379 0.5 0.5 4E-14 -2.43E-12 0
380 0.48 0.5 2.1E-13 -5.54E-12 0
381 0.46 0.5 -1E-14 -4.21E-12 0
382 0.44 0.5 2E-13 -4.6E-12 0
383 0.42 0.5 3.6E-13 -2.62E-12 0
384 0.4 0.5 2.2E-13 -4.38E-12 0
385 0.38 0.5 1.7E-13 -3.95E-12 0
386 0.36 0.5 3.1E-13 -4.12E-12 0
387 0.34 0.5 4.5E-13 -1.52E-12 0
388 0.32 0.5 1.3E-13 -5E-12 0
389 0.3 0.5 2.2E-13 -4.9E-12 0
390 0.28 0.5 4.2E-13 -4.66E-12 0
391 0.26 0.5 2.5E-13 -2.66E-12 0
392 0.24 0.5 4.8E-13 -2.45E-12 0
393 0.22 0.5 7.4E-13 -7.9E-13 0
394 0.2 0.5 5.4E-13 -4.85E-12 0
395 0.18 0.5 9E-13 -4.12E-12 0
396 0.16 0.5 7.8E-13 -2.37E-12 0
397 0.14 0.5 1.01E-12 -1.83E-12 0
398 0.12 0.5 1.37E-12 -2.4E-12 0
399 0.1 0.5 1.55E-12 -4.31E-12 0
400 0.08 0.5 1.78E-12 -4.14E-12 0
401 0.06 0.5 2.56E-12 -4.49E-12 0
402 0.04 0.5 3.11E-12 -2.41E-12 0
403 0.02 0.5 4.37E-12 -3.34E-12 0
404 0 0.5 5.39E-12 -3.68E-12 0
