FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
1 0 -0.05 1.26317E-08 7.922E-11 -2
2 -0.02 -0.05 1.3042E-08 6.951E-11 -2
3 -0.04 -0.05 1.26328E-08 7.201E-11 -2
4 -0.06 -0.05 1.23535E-08 5.989E-11 -2
5 -0.08 -0.05 1.24048E-08 5.668E-11 -2
6 -0.1 -0.05 1.2085E-08 4.578E-11 -2
7 -0.12 -0.05 1.21663E-08 5.151E-11 -2
8 -0.14 -0.05 1.17201E-08 4.441E-11 -2
9 -0.16 -0.05 1.15632E-08 3.476E-11 -2
10 -0.18 -0.05 1.19434E-08 2.544E-11 -2
11 -0.2 -0.05 1.16048E-08 3.422E-11 -2
12 -0.22 -0.05 1.14008E-08 2.303E-11 -2
13 -0.24 -0.05 1.15677E-08 1.236E-11 -2
14 -0.26 -0.05 1.17857E-08 1.889E-11 -2
15 -0.28 -0.05 1.12892E-08 1.419E-11 -2
16 -0.3 -0.05 1.14402E-08 1.25E-12 -2
17 -0.32 -0.05 1.12611E-08 5.31E-12 -2
18 -0.34 -0.05 1.10887E-08 -1.6E-13 -2
19 -0.36 -0.05 1.1169E-08 2.48E-12 -2
20 -0.38 -0.05 1.09222E-08 -7E-12 -2
21 -0.4 -0.05 1.1216E-08 -3.27E-12 -2
22 -0.42 -0.05 1.11984E-08 -7.09E-12 -2
23 -0.44 -0.05 1.10584E-08 -1.99E-12 -2
24 -0.46 -0.05 1.09655E-08 -1.292E-11 -2
25 -0.48 -0.05 1.12412E-08 -5.96E-12 -2
26 -0.5 -0.05 1.08312E-08 -6.4E-12 -2
27 -0.52 -0.05 1.09039E-08 -8.84E-12 -2
28 -0.54 -0.05 1.10933E-08 -1.108E-11 -2
29 -0.56 -0.05 1.09538E-08 -4.04E-12 -2
30 -0.58 -0.05 1.07521E-08 -9.03E-12 -2
31 -0.6 -0.05 1.08131E-08 -8.42E-12 -2
32 -0.62 -0.05 1.0752E-08 -8.13E-12 -2
33 -0.64 -0.05 1.0736E-08 -6.09E-12 -2
34 -0.66 -0.05 1.07109E-08 -9.08E-12 -2
35 -0.68 -0.05 1.07283E-08 -7.79E-12 -2
36 -0.7 -0.05 1.10157E-08 -9.14E-12 -2
37 -0.72 -0.05 1.06973E-08 -6.46E-12 -2
38 -0.74 -0.05 1.09934E-08 -9.58E-12 -2
39 -0.76 -0.05 1.10097E-08 -7.79E-12 -2
40 -0.78 -0.05 1.09019E-08 -9.74E-12 -2
41 -0.8 -0.05 1.06325E-08 -6.52E-12 -2
42 -0.82 -0.05 1.04939E-08 -1.128E-11 -2
43 -0.84 -0.05 1.07042E-08 -9.31E-12 -2
44 -0.86 -0.05 1.05252E-08 -1.132E-11 -2
45 -0.88 -0.05 1.05434E-08 -1.568E-11 -2
46 -0.9 -0.05 1.04058E-08 -2.522E-11 -2
47 -0.92 -0.05 1.02184E-08 -4.944E-11 -2
48 -0.94 -0.05 9.8908E-09 -1.1413E-10 -2
49 -0.96 -0.05 8.55675E-09 -1.995E-10 -2
50 -0.98 -0.05 6.4286E-09 -2.244E-10 -2
51 -1 -0.05 2.804E-09 -2.5148E-10 -2
52 -1.02 -0.05 -3.48755E-09 -2.6977E-10 -2
53 -1.04 -0.05 -1.44134E-08 -2.798E-10 -2
54 -1.06 -0.05 -3.10891E-08 -2.9433E-10 -2
55 -1.08 -0.05 -5.5254E-08 -3.0467E-10 -2
56 -1.1 -0.05 -8.70345E-08 -3.1674E-10 -2
57 -1.12 -0.05 -1.27033E-07 -3.3439E-10 -2
58 -1.14 -0.05 -1.74083E-07 -3.4106E-10 -2
59 -1.16 -0.05 -2.27066E-07 -3.49E-10 -2
60 -1.18 -0.05 -2.84323E-07 -3.5811E-10 -2
61 -1.2 -0.05 -3.45267E-07 -3.664E-10 -2
62 -1.22 -0.05 -4.08473E-07 -3.9671E-10 -2
63 -1.24 -0.05 -4.73209E-07 -4.1858E-10 -2
64 -1.26 -0.05 -5.38652E-07 -3.9977E-10 -2
65 -1.28 -0.05 -6.05171E-07 -4.052E-10 -2
66 -1.3 -0.05 -6.71722E-07 -4.144E-10 -2
67 -1.32 -0.05 -7.38312E-07 -4.2696E-10 -2
68 -1.34 -0.05 -8.0434E-07 -4.4469E-10 -2
69 -1.36 -0.05 -8.70491E-07 -4.695E-10 -2
70 -1.38 -0.05 -9.36243E-07 -4.7952E-10 -2
71 -1.4 -0.05 -1.00142E-06 -5.2339E-10 -2
72 -1.42 -0.05 -1.065916E-06 -5.2819E-10 -2
73 -1.44 -0.05 -1.130193E-06 -5.4987E-10 -2
74 -1.46 -0.05 -1.19201E-06 -5.192E-10 -2
75 -1.48 -0.05 -1.25462E-06 -4.9178E-10 -2
76 -1.5 -0.05 -1.3165E-06 -4.9966E-10 -2
77 -1.52 -0.05 -1.37785E-06 -6.0202E-10 -2
78 -1.54 -0.05 -1.43863E-06 -5.9542E-10 -2
79 -1.56 -0.05 -1.4985E-06 -6.1224E-10 -2
80 -1.58 -0.05 -1.55807E-06 -6.3212E-10 -2
81 -1.6 -0.05 -1.61689E-06 -6.6007E-10 -2
