FET Vds-Id
VG= -2 to 4 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
114 0.26 0.05 1.6263E-07 2.79E-11 0
115 0.28 0.05 1.9261E-07 2.173E-11 0
116 0.3 0.05 2.23938E-07 2.811E-11 0
117 0.32 0.05 2.60251E-07 2.091E-11 0
118 0.34 0.05 2.97682E-07 3.192E-11 0
119 0.36 0.05 3.4058E-07 2.282E-11 0
120 0.38 0.05 3.84504E-07 2.993E-11 0
121 0.4 0.05 4.34026E-07 2.576E-11 0
122 0.42 0.05 4.84306E-07 3.365E-11 0
123 0.44 0.05 5.3777E-07 2.622E-11 0
124 0.46 0.05 5.97563E-07 3.465E-11 0
125 0.48 0.05 6.57034E-07 2.853E-11 0
126 0.5 0.05 7.23339E-07 3.893E-11 0
127 0.52 0.05 7.89279E-07 3.173E-11 0
128 0.54 0.05 8.61758E-07 4.119E-11 0
129 0.56 0.05 9.33737E-07 3.726E-11 0
130 0.58 0.05 1.012424E-06 4.742E-11 0
131 0.6 0.05 1.089948E-06 4.076E-11 0
132 0.62 0.05 1.15295E-06 4.569E-11 0
133 0.64 0.05 1.24766E-06 4.822E-11 0
134 0.66 0.05 1.33627E-06 5.961E-11 0
135 0.68 0.05 1.43072E-06 5.876E-11 0
136 0.7 0.05 1.52189E-06 7.304E-11 0
137 0.72 0.05 1.6204E-06 7.282E-11 0
138 0.74 0.05 1.71546E-06 8.696E-11 0
139 0.76 0.05 1.81892E-06 9.019E-11 0
140 0.78 0.05 1.9186E-06 1.0695E-10 0
141 0.8 0.05 2.02604E-06 1.1162E-10 0
142 0.82 0.05 2.12832E-06 1.316E-10 0
143 0.84 0.05 2.23425E-06 1.3954E-10 0
144 0.86 0.05 2.34822E-06 1.6524E-10 0
145 0.88 0.05 2.45691E-06 1.7691E-10 0
146 0.9 0.05 2.5743E-06 2.052E-10 0
147 0.92 0.05 2.68609E-06 2.2125E-10 0
148 0.94 0.05 2.80615E-06 2.6068E-10 0
149 0.96 0.05 2.92139E-06 2.8154E-10 0
150 0.98 0.05 3.04431E-06 3.2516E-10 0
151 1 0.05 3.16195E-06 3.5637E-10 0
152 1.02 0.05 3.27987E-06 4.0663E-10 0
153 1.04 0.05 3.40786E-06 4.5017E-10 0
154 1.06 0.05 3.52853E-06 5.1055E-10 0
155 1.08 0.05 3.65746E-06 5.6786E-10 0
156 1.1 0.05 3.7798E-06 6.4022E-10 0
157 1.12 0.05 3.91007E-06 7.0973E-10 0
158 1.14 0.05 4.03311E-06 8.0042E-10 0
159 1.16 0.05 4.16521E-06 8.8897E-10 0
160 1.18 0.05 4.28868E-06 9.9589E-10 0
161 1.2 0.05 4.42126E-06 1.10735E-09 0
162 1.22 0.05 4.54359E-06 1.22877E-09 0
163 1.24 0.05 4.67032E-06 1.36691E-09 0
164 1.26 0.05 4.80282E-06 1.51549E-09 0
165 1.28 0.05 4.92467E-06 1.68189E-09 0
166 1.3 0.05 5.05914E-06 1.87304E-09 0
167 1.32 0.05 5.1841E-06 2.07224E-09 0
168 1.34 0.05 5.31723E-06 2.29979E-09 0
169 1.36 0.05 5.44036E-06 2.53497E-09 0
170 1.38 0.05 5.57181E-06 2.80596E-09 0
171 1.4 0.05 5.69403E-06 3.08833E-09 0
