FET Vds-Id
VDS= 0 to -2 in -0.05 step
VG= 0 to -2 in -0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
 V V V A A A A V
306 -1.5 -1.1 0 -6.87032E-05 6.87044E-05 -1.03E-12 6.3E-13 0
307 -1.5 -1.05 0 -6.86165E-05 6.86162E-05 -4.5E-13 6.5E-13 0
308 -1.5 -1 0 -6.85256E-05 6.85264E-05 -1.17E-12 6.7E-13 0
309 -1.5 -0.95 0 -6.84305E-05 6.84303E-05 4E-14 6.5E-13 0
310 -1.5 -0.9 0 -6.83308E-05 6.83313E-05 -8.7E-13 6.7E-13 0
311 -1.5 -0.85 0 -6.82267E-05 6.82262E-05 -1.4E-13 6.3E-13 0
312 -1.5 -0.8 0 -6.81132E-05 6.8114E-05 -8.9E-13 6.3E-13 0
313 -1.5 -0.75 0 -6.79933E-05 6.79943E-05 -1E-14 6.6E-13 0
314 -1.5 -0.7 0 -6.78608E-05 6.78613E-05 -8.4E-13 6.1E-13 0
315 -1.5 -0.65 0 -6.77103E-05 6.77106E-05 0 5.7E-13 0
316 -1.5 -0.6 0 -6.75193E-05 6.75199E-05 -1.08E-12 6E-13 0
317 -1.5 -0.55 0 -6.72287E-05 6.72291E-05 2.5E-13 6.1E-13 0
318 -1.5 -0.5 0 -6.66793E-05 6.66788E-05 -9.9E-13 5.9E-13 0
319 -1.5 -0.45 0 -6.55687E-05 6.55685E-05 1.1E-13 5.7E-13 0
320 -1.5 -0.4 0 -6.35445E-05 6.35462E-05 -9.7E-13 5.4E-13 0
321 -1.5 -0.35 0 -6.03318E-05 6.03324E-05 1.3E-13 6.1E-13 0
322 -1.5 -0.3 0 -5.57922E-05 5.57938E-05 -9E-13 5.1E-13 0
323 -1.5 -0.25 0 -4.987E-05 4.98706E-05 5.3E-13 4.4E-13 0
324 -1.5 -0.2 0 -4.25461E-05 4.2547E-05 -1.07E-12 4.6E-13 0
325 -1.5 -0.15 0 -3.3872E-05 3.38722E-05 -2.2E-13 4.8E-13 0
326 -1.5 -0.1 0 -2.38473E-05 2.38483E-05 -1E-12 4.3E-13 0
327 -1.5 -0.05 0 -1.25441E-05 1.25441E-05 1E-13 3.8E-13 0
328 -1.5 0 0 1.59549E-08 -1.37439E-08 -7.6E-13 -1E-14 0
329 -2 0 0 1.24091E-08 -1.19201E-08 -1.183E-11 1.8E-13 0
330 -2 -0.05 0 -2.18581E-05 2.18607E-05 -4.78E-12 5.5E-13 0
331 -2 -0.1 0 -4.28663E-05 4.28674E-05 -4.18E-12 5.6E-13 0
332 -2 -0.15 0 -6.302E-05 6.30208E-05 -2.51E-12 6.2E-13 0
333 -2 -0.2 0 -8.2232E-05 8.22322E-05 -2.93E-12 6.3E-13 0
334 -2 -0.25 0 -0.0001005489 0.0001005488 -1.82E-12 5.5E-13 0
335 -2 -0.3 0 -0.000117823 0.000117848 -1.81E-12 5E-13 0
336 -2 -0.35 0 -0.000134157 0.000134182 -1.34E-12 5.9E-13 0
337 -2 -0.4 0 -0.000149499 0.000149521 -2E-12 6.4E-13 0
338 -2 -0.45 0 -0.000163767 0.000163794 -9.4E-13 5.9E-13 0
339 -2 -0.5 0 -0.000176986 0.00017701 -1.82E-12 6.4E-13 0
340 -2 -0.55 0 -0.000189073 0.000189098 -9.5E-13 6.3E-13 0
341 -2 -0.6 0 -0.00020002 0.000200044 -1.7E-12 6.4E-13 0
342 -2 -0.65 0 -0.000209815 0.000209838 -8.7E-13 6.6E-13 0
343 -2 -0.7 0 -0.000218391 0.000218416 -1.55E-12 6.6E-13 0
344 -2 -0.75 0 -0.000225751 0.000225776 -7.7E-13 6.5E-13 0
345 -2 -0.8 0 -0.000231865 0.000231891 -1.52E-12 5.8E-13 0
346 -2 -0.85 0 -0.000236761 0.000236789 -5.2E-13 6.8E-13 0
347 -2 -0.9 0 -0.000240488 0.000240512 -1.54E-12 7.5E-13 0
348 -2 -0.95 0 -0.000243151 0.000243178 -5.2E-13 7E-13 0
349 -2 -1 0 -0.000244932 0.000244959 -1.46E-12 7.3E-13 0
350 -2 -1.05 0 -0.000246086 0.000246109 -7.6E-13 8.2E-13 0
351 -2 -1.1 0 -0.000246848 0.000246875 -5.6E-13 6.2E-13 0
352 -2 -1.15 0 -0.000247406 0.000247431 -7.7E-13 7.8E-13 0
353 -2 -1.2 0 -0.000247861 0.000247888 -7.6E-13 7.5E-13 0
354 -2 -1.25 0 -0.000248261 0.000248286 -4.7E-13 7.6E-13 0
355 -2 -1.3 0 -0.000248623 0.00024865 -1.11E-12 7.7E-13 0
356 -2 -1.35 0 -0.00024896 0.000248986 -2.4E-13 7.7E-13 0
357 -2 -1.4 0 -0.000249277 0.000249303 -1.02E-12 8.5E-13 0
358 -2 -1.45 0 -0.000249579 0.000249604 -1.5E-13 8.8E-13 0
359 -2 -1.5 0 -0.000249861 0.000249889 -1.13E-12 8.2E-13 0
360 -2 -1.55 0 -0.000250137 0.000250161 -5.1E-13 8.7E-13 0
361 -2 -1.6 0 -0.0002504 0.000250425 -1.01E-12 8.6E-13 0
362 -2 -1.65 0 -0.000250653 0.00025068 -4.6E-13 8.8E-13 0
363 -2 -1.7 0 -0.000250895 0.000250921 -1.08E-12 8.4E-13 0
364 -2 -1.75 0 -0.000251136 0.000251159 -3.4E-13 8.5E-13 0
365 -2 -1.8 0 -0.000251369 0.000251391 -1.07E-12 9.3E-13 0
366 -2 -1.85 0 -0.000251592 0.000251618 -5.4E-13 8.4E-13 0
367 -2 -1.9 0 -0.000251811 0.000251834 -1.47E-12 8.6E-13 0
368 -2 -1.95 0 -0.000252027 0.000252052 -1.9E-13 8.5E-13 0
369 -2 -2 0 -0.000252234 0.00025226 -8.7E-13 8.1E-13 0
370 -2 -2 0 -0.000252235 0.000252259 -1.27E-12 8.3E-13 0
371 -2 -1.95 0 -0.000252029 0.000252053 -8.8E-13 9.1E-13 0
372 -2 -1.9 0 -0.000251814 0.000251835 -7.2E-13 8.2E-13 0
373 -2 -1.85 0 -0.000251595 0.000251619 -6.5E-13 9E-13 0
374 -2 -1.8 0 -0.00025137 0.000251393 -1.6E-13 9.6E-13 0
375 -2 -1.75 0 -0.000251139 0.000251161 -7.7E-13 7E-13 0
376 -2 -1.7 0 -0.0002509 0.000250924 -3.27E-12 5.6E-13 0
377 -2 -1.65 0 -0.000250657 0.000250681 -3.87E-12 5.1E-13 0
378 -2 -1.6 0 -0.000250403 0.000250426 -6.58E-12 4.1E-13 0
379 -2 -1.55 0 -0.000250139 0.000250167 -3.82E-12 6.7E-13 0
380 -2 -1.5 0 -0.000249865 0.000249889 -1.84E-12 9.5E-13 0
381 -2 -1.45 0 -0.00024958 0.000249604 -4.3E-13 1.05E-12 0
382 -2 -1.4 0 -0.000249281 0.000249308 6.1E-13 8.3E-13 0
383 -2 -1.35 0 -0.000248963 0.000248988 -1.5E-13 9.8E-13 0
384 -2 -1.3 0 -0.000248628 0.000248654 9.6E-13 8.5E-13 0
385 -2 -1.25 0 -0.000248263 0.000248288 5E-13 7.5E-13 0
386 -2 -1.2 0 -0.000247864 0.000247892 -5E-13 7.8E-13 0
387 -2 -1.15 0 -0.000247407 0.000247433 3E-14 7E-13 0
388 -2 -1.1 0 -0.00024685 0.000246875 -7.3E-13 7.4E-13 0
389 -2 -1.05 0 -0.000246085 0.000246111 -3.9E-13 6.8E-13 0
390 -2 -1 0 -0.000244932 0.000244958 -7.2E-13 7.8E-13 0
391 -2 -0.95 0 -0.00024315 0.000243174 -3.6E-13 7.2E-13 0
392 -2 -0.9 0 -0.000240486 0.000240513 -5.9E-13 7.3E-13 0
393 -2 -0.85 0 -0.000236769 0.000236793 -2.7E-13 7.5E-13 0
394 -2 -0.8 0 -0.000231865 0.000231895 -3.1E-13 7E-13 0
395 -2 -0.75 0 -0.000225756 0.000225781 -3.7E-13 6.3E-13 0
396 -2 -0.7 0 -0.000218396 0.000218423 -1.7E-12 9E-13 0
397 -2 -0.65 0 -0.000209822 0.000209849 1.17E-12 6.3E-13 0
398 -2 -0.6 0 -0.00020003 0.000200055 -6.8E-13 6.3E-13 0
399 -2 -0.55 0 -0.000189084 0.000189108 -3.9E-13 6E-13 0
400 -2 -0.5 0 -0.000176995 0.000177022 -8.6E-13 6.1E-13 0
401 -2 -0.45 0 -0.000163778 0.000163804 -8.2E-13 6.3E-13 0
402 -2 -0.4 0 -0.00014951 0.000149533 -7.2E-13 6.1E-13 0
403 -2 -0.35 0 -0.00013417 0.000134196 -2.2E-13 6.6E-13 0
404 -2 -0.3 0 -0.000117835 0.000117858 -9.9E-13 6.1E-13 0
405 -2 -0.25 0 -0.000100515 0.000100538 -4.6E-13 5.9E-13 0
406 -2 -0.2 0 -8.22306E-05 8.22397E-05 -5.9E-13 5.3E-13 0
407 -2 -0.15 0 -6.30273E-05 6.30272E-05 -6.3E-13 6E-13 0
408 -2 -0.1 0 -4.28723E-05 4.28724E-05 -7.4E-13 4.8E-13 0
409 -2 -0.05 0 -2.18639E-05 2.18625E-05 -9.4E-13 4.7E-13 0
410 -2 0 0 1.26269E-08 -1.13616E-08 -6.5E-13 1.3E-13 0
