FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
102 -2 -0.05 -2.54294E-06 -1.18872E-09 0
103 -1.98 -0.05 -2.49496E-06 -1.14609E-09 0
104 -1.96 -0.05 -2.44652E-06 -1.11312E-09 0
105 -1.94 -0.05 -2.39782E-06 -1.08618E-09 0
106 -1.92 -0.05 -2.34835E-06 -1.04888E-09 0
107 -1.9 -0.05 -2.29844E-06 -1.03619E-09 0
108 -1.88 -0.05 -2.24798E-06 -9.897E-10 0
109 -1.86 -0.05 -2.19741E-06 -9.6394E-10 0
110 -1.84 -0.05 -2.14602E-06 -9.3276E-10 0
111 -1.82 -0.05 -2.09417E-06 -9.0795E-10 0
112 -1.8 -0.05 -2.04176E-06 -8.8681E-10 0
113 -1.78 -0.05 -1.98905E-06 -8.5722E-10 0
114 -1.76 -0.05 -1.9356E-06 -8.3763E-10 0
115 -1.74 -0.05 -1.88147E-06 -8.119E-10 0
116 -1.72 -0.05 -1.82691E-06 -7.9335E-10 0
117 -1.7 -0.05 -1.77201E-06 -7.676E-10 0
118 -1.68 -0.05 -1.71624E-06 -7.4358E-10 0
119 -1.66 -0.05 -1.65992E-06 -7.2046E-10 0
120 -1.64 -0.05 -1.60287E-06 -7.0013E-10 0
121 -1.62 -0.05 -1.54559E-06 -6.849E-10 0
122 -1.6 -0.05 -1.48747E-06 -6.9106E-10 0
123 -1.58 -0.05 -1.42871E-06 -6.4485E-10 0
124 -1.56 -0.05 -1.3693E-06 -6.3478E-10 0
125 -1.54 -0.05 -1.30952E-06 -6.115E-10 0
126 -1.52 -0.05 -1.2489E-06 -5.9258E-10 0
127 -1.5 -0.05 -1.18765E-06 -5.7444E-10 0
128 -1.48 -0.05 -1.12603E-06 -5.7628E-10 0
129 -1.46 -0.05 -1.06361E-06 -5.6056E-10 0
130 -1.44 -0.05 -1.00165E-06 -5.7118E-10 0
131 -1.42 -0.05 -9.38023E-07 -5.0849E-10 0
132 -1.4 -0.05 -8.74235E-07 -4.417E-10 0
133 -1.38 -0.05 -8.09799E-07 -5.0109E-10 0
134 -1.36 -0.05 -7.45011E-07 -4.6474E-10 0
135 -1.34 -0.05 -6.80017E-07 -4.4771E-10 0
136 -1.32 -0.05 -6.15308E-07 -4.4859E-10 0
137 -1.3 -0.05 -5.50499E-07 -4.3589E-10 0
138 -1.28 -0.05 -4.86155E-07 -4.3698E-10 0
139 -1.26 -0.05 -4.22661E-07 -4.4229E-10 0
140 -1.24 -0.05 -3.60914E-07 -4.1923E-10 0
141 -1.22 -0.05 -3.00938E-07 -3.8231E-10 0
142 -1.2 -0.05 -2.43971E-07 -3.9157E-10 0
143 -1.18 -0.05 -1.91076E-07 -3.6565E-10 0
