FET Vds-Id
VDS= 0 to -2 in -0.05 step
VG= 0 to -2 in -0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
151 -0.5 -0.65 0 -5.8E-13 4.64E-12 8.5E-13 2.9E-13 0
152 -0.5 -0.6 0 -3.9E-13 3.86E-12 1.64E-12 4.5E-13 0
153 -0.5 -0.55 0 -4E-13 1.03E-12 -1.82E-12 3.2E-13 0
154 -0.5 -0.5 0 -3.8E-13 4.89E-12 1.55E-12 3.7E-13 0
155 -0.5 -0.45 0 -4.2E-13 1.35E-12 -2.71E-12 4.9E-13 0
156 -0.5 -0.4 0 -2.5E-13 5.03E-12 1.51E-12 3.4E-13 0
157 -0.5 -0.35 0 -3.6E-13 1.37E-12 -1.97E-12 3.2E-13 0
158 -0.5 -0.3 0 -2.7E-13 5.32E-12 1.85E-12 3.6E-13 0
159 -0.5 -0.25 0 -2.6E-13 3.85E-12 1.47E-12 3.3E-13 0
160 -0.5 -0.2 0 -1.6E-13 1.15E-12 -2.39E-12 2.3E-13 0
161 -0.5 -0.15 0 -2.8E-13 4.43E-12 1.51E-12 3.4E-13 0
162 -0.5 -0.1 0 -2E-13 1.45E-12 -1.41E-12 3E-13 0
163 -0.5 -0.05 0 -1.3E-13 4.75E-12 1.31E-12 2.4E-13 0
164 -0.5 0 0 1.7E-13 2.09E-12 -1.47E-12 0 0
165 -1 0 0 6.87938E-09 -7.4003E-09 -8.11E-12 -6E-14 0
166 -1 -0.05 0 -1.77173E-07 1.77892E-07 -5.53E-12 2.2E-13 0
167 -1 -0.1 0 -2.19823E-07 2.19846E-07 -1.51E-12 2.4E-13 0
168 -1 -0.15 0 -2.27517E-07 2.27548E-07 -3.52E-12 2.8E-13 0
169 -1 -0.2 0 -2.2911E-07 2.29123E-07 -2.5E-13 2.7E-13 0
170 -1 -0.25 0 -2.29632E-07 2.29671E-07 -3.04E-12 3E-13 0
171 -1 -0.3 0 -2.29992E-07 2.30013E-07 -5E-14 3.2E-13 0
172 -1 -0.35 0 -2.30277E-07 2.30296E-07 -2.36E-12 3.3E-13 0
173 -1 -0.4 0 -2.30556E-07 2.30555E-07 3.8E-13 4E-13 0
174 -1 -0.45 0 -2.30798E-07 2.30841E-07 -2.3E-12 4.4E-13 0
175 -1 -0.5 0 -2.3105E-07 2.3106E-07 5.3E-13 3.8E-13 0
176 -1 -0.55 0 -2.31262E-07 2.31279E-07 -2.03E-12 4.1E-13 0
177 -1 -0.6 0 -2.31471E-07 2.31473E-07 6.8E-13 3.7E-13 0
178 -1 -0.65 0 -2.31671E-07 2.31694E-07 -2.15E-12 4E-13 0
179 -1 -0.7 0 -2.31872E-07 2.31886E-07 5.8E-13 4.6E-13 0
180 -1 -0.75 0 -2.32045E-07 2.32061E-07 -1.46E-12 4.3E-13 0
181 -1 -0.8 0 -2.32229E-07 2.3223E-07 7.2E-13 4.5E-13 0
182 -1 -0.85 0 -2.32398E-07 2.32411E-07 -1.17E-12 5.4E-13 0
183 -1 -0.9 0 -2.32574E-07 2.32556E-07 5.4E-13 5.1E-13 0
184 -1 -0.95 0 -2.32729E-07 2.32727E-07 -1.16E-12 4.7E-13 0
185 -1 -1 0 -2.32881E-07 2.32885E-07 0 4.8E-13 0
186 -1 -1.05 0 -2.33016E-07 2.3303E-07 -1.86E-12 5.7E-13 0
187 -1 -1.1 0 -2.33242E-07 2.33192E-07 -2.5E-13 4.6E-13 0
188 -1 -1.15 0 -2.33328E-07 2.33338E-07 -1.2E-12 5.2E-13 0
189 -1 -1.2 0 -2.33473E-07 2.33479E-07 -1.47E-12 5E-13 0
190 -1 -1.25 0 -2.33608E-07 2.33639E-07 -2.1E-13 5.5E-13 0
191 -1 -1.3 0 -2.33769E-07 2.33775E-07 1.46E-12 6.5E-13 0
192 -1 -1.35 0 -2.33898E-07 2.33902E-07 3E-14 4.9E-13 0
193 -1 -1.4 0 -2.34027E-07 2.34021E-07 -1.32E-12 4.4E-13 0
194 -1 -1.45 0 -2.34137E-07 2.34134E-07 -1.82E-12 4.8E-13 0
195 -1 -1.5 0 -2.34252E-07 2.34278E-07 -5.1E-13 4.5E-13 0
196 -1 -1.55 0 -2.34385E-07 2.34397E-07 -1.36E-12 5.4E-13 0
197 -1 -1.6 0 -2.34514E-07 2.34517E-07 -3.2E-13 6.4E-13 0
198 -1 -1.65 0 -2.34634E-07 2.34627E-07 -1.14E-12 6.5E-13 0
199 -1 -1.7 0 -2.34786E-07 2.3499E-07 -5.4E-13 5.9E-13 0
200 -1 -1.75 0 -2.34885E-07 2.3489E-07 -5.5E-13 7.6E-13 0
201 -1 -1.8 0 -2.34993E-07 2.35008E-07 -6.4E-13 7.7E-13 0
202 -1 -1.85 0 -2.35088E-07 2.35127E-07 -6.5E-13 8.1E-13 0
203 -1 -1.9 0 -2.35216E-07 2.35213E-07 1.3E-13 9.5E-13 0
204 -1 -1.95 0 -2.35306E-07 2.35326E-07 -3.4E-13 9.7E-13 0
205 -1 -2 0 -2.3543E-07 2.35431E-07 -1.4E-13 1.15E-12 0
206 -1 -2 0 -2.35435E-07 2.35446E-07 -8.2E-13 1.11E-12 0
207 -1 -1.95 0 -2.35339E-07 2.35356E-07 -2.8E-13 1.02E-12 0
208 -1 -1.9 0 -2.35248E-07 2.3527E-07 -2.3E-13 9.6E-13 0
209 -1 -1.85 0 -2.35189E-07 2.35173E-07 -4.3E-13 8.3E-13 0
210 -1 -1.8 0 -2.35104E-07 2.35087E-07 -4.8E-13 7.1E-13 0
211 -1 -1.75 0 -2.34989E-07 2.35018E-07 -3.9E-13 7.3E-13 0
212 -1 -1.7 0 -2.349E-07 2.349E-07 2.2E-13 6.3E-13 0
213 -1 -1.65 0 -2.34783E-07 2.3482E-07 -2.5E-13 6.4E-13 0
214 -1 -1.6 0 -2.34704E-07 2.34683E-07 -1E-14 5.8E-13 0
215 -1 -1.55 0 -2.34579E-07 2.34602E-07 -2.8E-13 6.5E-13 0
216 -1 -1.5 0 -2.3449E-07 2.34495E-07 0 6E-13 0
217 -1 -1.45 0 -2.34374E-07 2.34396E-07 -4.6E-13 6.1E-13 0
218 -1 -1.4 0 -2.34276E-07 2.34293E-07 -8E-14 5E-13 0
219 -1 -1.35 0 -2.34177E-07 2.34173E-07 -5.7E-13 5.1E-13 0
220 -1 -1.3 0 -2.34081E-07 2.34076E-07 -4.1E-13 5E-13 0
221 -1 -1.25 0 -2.33994E-07 2.33968E-07 -5.8E-13 4.9E-13 0
222 -1 -1.2 0 -2.3384E-07 2.3384E-07 2E-13 5.1E-13 0
223 -1 -1.15 0 -2.33721E-07 2.3373E-07 -8.2E-13 4.4E-13 0
224 -1 -1.1 0 -2.33609E-07 2.33612E-07 -5.1E-13 4.3E-13 0
225 -1 -1.05 0 -2.33461E-07 2.33458E-07 -1.9E-13 4.5E-13 0
226 -1 -1 0 -2.33335E-07 2.33339E-07 -2.6E-13 4.8E-13 0
227 -1 -0.95 0 -2.33211E-07 2.33215E-07 -4.1E-13 4.9E-13 0
228 -1 -0.9 0 -2.33056E-07 2.33069E-07 -3.6E-13 4.7E-13 0
229 -1 -0.85 0 -2.3294E-07 2.32924E-07 -4E-13 4.3E-13 0
230 -1 -0.8 0 -2.32784E-07 2.32781E-07 -2.7E-13 4.7E-13 0
231 -1 -0.75 0 -2.32636E-07 2.32629E-07 -2E-14 4.8E-13 0
232 -1 -0.7 0 -2.32464E-07 2.32485E-07 9.1E-13 7E-13 0
233 -1 -0.65 0 -2.32303E-07 2.32295E-07 3.49E-12 5.5E-13 0
234 -1 -0.6 0 -2.32144E-07 2.32132E-07 2.9E-13 2.6E-13 0
235 -1 -0.55 0 -2.31951E-07 2.31946E-07 -1.42E-12 3.1E-13 0
236 -1 -0.5 0 -2.31765E-07 2.31763E-07 -9.3E-13 3.3E-13 0
237 -1 -0.45 0 -2.31566E-07 2.31589E-07 -9.8E-13 3.5E-13 0
238 -1 -0.4 0 -2.31341E-07 2.31338E-07 -8E-13 3.2E-13 0
239 -1 -0.35 0 -2.31106E-07 2.31113E-07 -4.8E-13 2.8E-13 0
240 -1 -0.3 0 -2.30876E-07 2.30868E-07 -6.4E-13 3.4E-13 0
241 -1 -0.25 0 -2.30578E-07 2.30581E-07 -4.9E-13 3E-13 0
242 -1 -0.2 0 -2.30101E-07 2.30094E-07 -5.6E-13 3.4E-13 0
243 -1 -0.15 0 -2.2857E-07 2.28556E-07 1E-14 3.1E-13 0
244 -1 -0.1 0 -2.20839E-07 2.20857E-07 -6.1E-13 2.8E-13 0
245 -1 -0.05 0 -1.78674E-07 1.78688E-07 9E-14 2E-13 0
246 -1 0 0 6.21277E-09 -6.85979E-09 -2.3E-13 -4E-14 0
247 -1.5 0 0 9.7447E-09 -9.1926E-09 -1.045E-11 -5E-14 0
248 -1.5 -0.05 0 -5.44217E-06 5.44266E-06 -5.25E-12 2.1E-13 0
249 -1.5 -0.1 0 -1.0332E-05 1.033212E-05 -3.83E-12 2.8E-13 0
250 -1.5 -0.15 0 -1.46529E-05 1.46535E-05 -3.15E-12 3.1E-13 0
251 -1.5 -0.2 0 -1.8378E-05 1.83779E-05 -2.09E-12 3.5E-13 0
252 -1.5 -0.25 0 -2.15062E-05 2.15063E-05 -2.17E-12 3.7E-13 0
253 -1.5 -0.3 0 -2.4016E-05 2.4016E-05 -1.05E-12 3.3E-13 0
254 -1.5 -0.35 0 -2.59138E-05 2.59137E-05 -1.94E-12 3.1E-13 0
255 -1.5 -0.4 0 -2.72206E-05 2.72205E-05 -1.48E-12 3.5E-13 0
256 -1.5 -0.45 0 -2.79967E-05 2.79961E-05 -2.57E-12 3.7E-13 0
257 -1.5 -0.5 0 -2.83743E-05 2.83741E-05 -1.56E-12 3.5E-13 0
258 -1.5 -0.55 0 -2.85272E-05 2.85273E-05 -1.12E-12 4.6E-13 0
259 -1.5 -0.6 0 -2.85917E-05 2.8592E-05 -1.1E-13 5E-13 0
260 -1.5 -0.65 0 -2.86293E-05 2.86296E-05 -2.4E-13 5.7E-13 0
261 -1.5 -0.7 0 -2.86588E-05 2.86587E-05 7E-13 5.7E-13 0
262 -1.5 -0.75 0 -2.86844E-05 2.86844E-05 -7.3E-13 4.7E-13 0
263 -1.5 -0.8 0 -2.87072E-05 2.87078E-05 1.7E-13 4.8E-13 0
264 -1.5 -0.85 0 -2.8729E-05 2.87291E-05 -9.9E-13 4.9E-13 0
265 -1.5 -0.9 0 -2.87495E-05 2.87496E-05 -3.8E-13 5.1E-13 0
266 -1.5 -0.95 0 -2.87683E-05 2.87683E-05 -1.2E-13 5.1E-13 0
267 -1.5 -1 0 -2.87863E-05 2.87869E-05 7.1E-13 4.1E-13 0
268 -1.5 -1.05 0 -2.88038E-05 2.88043E-05 -6.4E-13 3.7E-13 0
269 -1.5 -1.1 0 -2.88207E-05 2.88207E-05 -1.08E-12 4.3E-13 0
270 -1.5 -1.15 0 -2.88363E-05 2.88372E-05 -1.3E-12 2.8E-13 0
271 -1.5 -1.2 0 -2.88517E-05 2.88523E-05 -1.99E-12 3.8E-13 0
272 -1.5 -1.25 0 -2.88672E-05 2.88671E-05 -2.74E-12 4.8E-13 0
273 -1.5 -1.3 0 -2.88816E-05 2.88816E-05 5E-14 4E-13 0
274 -1.5 -1.35 0 -2.88949E-05 2.88951E-05 -1.21E-12 6.1E-13 0
275 -1.5 -1.4 0 -2.89088E-05 2.89089E-05 1E-14 5.3E-13 0
276 -1.5 -1.45 0 -2.89222E-05 2.89222E-05 -7.3E-13 5.6E-13 0
277 -1.5 -1.5 0 -2.89347E-05 2.89351E-05 2.2E-13 6.3E-13 0
278 -1.5 -1.55 0 -2.89477E-05 2.89475E-05 -4.7E-13 4.9E-13 0
279 -1.5 -1.6 0 -2.89598E-05 2.89598E-05 -4.8E-13 5.8E-13 0
280 -1.5 -1.65 0 -2.89713E-05 2.89721E-05 -1.08E-12 5.6E-13 0
281 -1.5 -1.7 0 -2.89833E-05 2.89835E-05 1.9E-13 5.6E-13 0
282 -1.5 -1.75 0 -2.89948E-05 2.89949E-05 -5.2E-13 6.8E-13 0
283 -1.5 -1.8 0 -2.90065E-05 2.90063E-05 1.1E-13 5.6E-13 0
284 -1.5 -1.85 0 -2.90171E-05 2.90175E-05 -5.7E-13 6.8E-13 0
285 -1.5 -1.9 0 -2.90281E-05 2.90281E-05 -2E-14 5.8E-13 0
286 -1.5 -1.95 0 -2.90386E-05 2.90385E-05 -9E-13 6.6E-13 0
287 -1.5 -2 0 -2.90489E-05 2.90493E-05 -3.2E-13 6.1E-13 0
288 -1.5 -2 0 -2.90491E-05 2.90495E-05 -1.4E-12 6E-13 0
289 -1.5 -1.95 0 -2.90394E-05 2.90397E-05 -5.6E-13 6.8E-13 0
290 -1.5 -1.9 0 -2.90289E-05 2.90293E-05 -1.39E-12 6.3E-13 0
291 -1.5 -1.85 0 -2.90184E-05 2.90188E-05 -2E-14 6.7E-13 0
292 -1.5 -1.8 0 -2.90081E-05 2.90077E-05 -9.1E-13 6.8E-13 0
293 -1.5 -1.75 0 -2.89973E-05 2.89973E-05 -2.3E-13 6.2E-13 0
294 -1.5 -1.7 0 -2.89861E-05 2.8986E-05 -7.8E-13 5.8E-13 0
295 -1.5 -1.65 0 -2.89744E-05 2.89748E-05 -1E-14 5.2E-13 0
296 -1.5 -1.6 0 -2.89632E-05 2.89631E-05 -1.06E-12 5.7E-13 0
297 -1.5 -1.55 0 -2.89512E-05 2.89512E-05 -2.1E-13 6.3E-13 0
298 -1.5 -1.5 0 -2.89388E-05 2.8939E-05 -8.5E-13 5.4E-13 0
299 -1.5 -1.45 0 -2.8926E-05 2.89265E-05 -1.8E-13 6.1E-13 0
300 -1.5 -1.4 0 -2.89132E-05 2.89131E-05 -8.8E-13 5.5E-13 0
301 -1.5 -1.35 0 -2.89002E-05 2.89003E-05 -1E-13 5.7E-13 0
302 -1.5 -1.3 0 -2.88864E-05 2.88867E-05 -8.4E-13 5.5E-13 0
303 -1.5 -1.25 0 -2.88725E-05 2.88726E-05 -1E-14 5.1E-13 0
304 -1.5 -1.2 0 -2.88583E-05 2.88582E-05 -1.02E-12 5.2E-13 0
305 -1.5 -1.15 0 -2.88427E-05 2.88432E-05 3E-14 4.5E-13 0
306 -1.5 -1.1 0 -2.88271E-05 2.88272E-05 -1.56E-12 4.4E-13 0
307 -1.5 -1.05 0 -2.88113E-05 2.8811E-05 1.54E-12 2.9E-13 0
308 -1.5 -1 0 -2.87939E-05 2.87942E-05 -4.22E-12 4.1E-13 0
309 -1.5 -0.95 0 -2.87762E-05 2.87762E-05 4.1E-13 4.7E-13 0
310 -1.5 -0.9 0 -2.87573E-05 2.87576E-05 -1.96E-12 4.9E-13 0
