    Nsub = 5.1e16 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]

   4.06808819622E+14   1.12938425639E+7   .00998224404008
   6.41086117936E+14   1.14146208803E+7   .011775583341
   9.22954475423E+14   1.15599340878E+7   .0129964847914
   1.23837062872E+15   1.17225423825E+7   .0138179559974
   1.57797240225E+15   1.18976192284E+7   .0143547355175
   1.93395798304E+15   1.20811425122E+7   .0146486325473
   2.30164628329E+15   1.22706989659E+7   .0148781885475
   2.67791657783E+15   1.24646797443E+7   .0150507281836
   3.06120850404E+15   1.26622804246E+7   .0151277923392
   3.45074188064E+15   1.28630987956E+7   .0151743171815
   3.84417616372E+15   1.30659282232E+7   .0151992182377
   4.240731172E+15   1.32703664961E+7   .0151857055908
   4.63962672418E+15   1.34760114031E+7   .0151659512133
   5.04086282024E+15   1.3682862944E+7   .0151431169385
   5.4444394602E+15   1.38909211189E+7   .0150837420337
   5.85035664405E+15   1.41001859278E+7   .0150059016955
   6.2586143718E+15   1.43106573707E+7   .0149518753358
   6.66765228085E+15   1.45215310249E+7   .0148737784172
   7.07747037119E+15   1.47328068904E+7   .0147862071296
   7.48884882413E+15   1.49448871786E+7   .0147340789745
   7.90100745836E+15   1.51573696782E+7   .0146551780539
   8.3139462739E+15   1.5370254389E+7   .0145992646056
   8.72766527073E+15   1.55835413112E+7   .0145142538827
   9.14216444886E+15   1.57972304447E+7   .0144391988279
   9.55744380829E+15   1.60113217896E+7   .0143645423159
   9.97350334902E+15   1.62258153458E+7   .0142742433257
   1.0390343071E+16   1.64407111133E+7   .0141839643642
   1.08071827931E+16   1.66556068808E+7   .0141250585569
   1.12240225151E+16   1.68705026483E+7   .014045788668
   1.16416424184E+16   1.70858006271E+7   .0139772224345
   1.2060042503E+16   1.73015008173E+7   .0139067490026
   1.24784425876E+16   1.75172010075E+7   .0138354383918
   1.28976228536E+16   1.7733303409E+7   .0137410103334
   1.33175833008E+16   1.79498080218E+7   .0136830026332
   1.3737543748E+16   1.81663126346E+7   .0135931689966
   1.41575041952E+16   1.83828172474E+7   .0135478915247
   1.45774646424E+16   1.85993218603E+7   .0134709359549
   1.49982052709E+16   1.88162286844E+7   .0134040731442
