    Nsub = 1.6e16 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]
   3.46785682922E+16   2.37959253191E+7   .0123471430239
   3.51067986612E+16   2.4016693372E+7   .0123157707322
   3.55350290302E+16   2.4237461425E+7   .0122494574784
   3.59632593992E+16   2.44582294779E+7   .0121949523561
   3.63922699494E+16   2.46793997421E+7   .01215576075
   3.68212804997E+16   2.49005700064E+7   .0121037023543
   3.72495108687E+16   2.51213380593E+7   .0120602468659
   3.76769610564E+16   2.53417039009E+7   .0120173546727
   3.8104411244E+16   2.55620697425E+7   .0119694325907
   3.8532641613E+16   2.57828377954E+7   .0119269411585
   3.89616521633E+16   2.60040080596E+7   .0118786342842
   3.93906627135E+16   2.62251783239E+7   .0118230068688
   3.98196732638E+16   2.64463485881E+7   .0117736750614
   4.02486838141E+16   2.66675188524E+7   .0117411531541
   4.06776943644E+16   2.68886891166E+7   .0117030804168
   4.11067049146E+16   2.71098593809E+7   .0116445099071
   4.15357154649E+16   2.73310296451E+7   .0116094434518
   4.19647260152E+16   2.75521999094E+7   .0115557482445
   4.23937365654E+16   2.77733701736E+7   .0115273764569
   4.28227471157E+16   2.79945404379E+7   .0114812074763
   4.3251757666E+16   2.82157107021E+7   .0114336081302
   4.36807682163E+16   2.84368809664E+7   .011388105385
   4.41097787665E+16   2.86580512306E+7   .0113647684791
   4.45387893168E+16   2.88792214949E+7   .0113310584715
   4.49677998671E+16   2.91003917591E+7   .0112734498363
   4.53968104173E+16   2.93215620234E+7   .0112258716095
   4.58258209676E+16   2.95427322876E+7   .0111913637847
   4.62548315179E+16   2.97639025519E+7   .011162980896
   4.66838420682E+16   2.99850728161E+7   .0111144688847
   4.71128526184E+16   3.02062430804E+7   .011077879484
   4.75418631687E+16   3.04274133446E+7   .0110459526912
   4.7970873719E+16   3.06485836089E+7   .0110013754146
   4.83998842692E+16   3.08697538731E+7   .0109811762079
   4.88288948195E+16   3.10909241374E+7   .0109210654
   4.92579053698E+16   3.13120944016E+7   .0108903290304
   4.96869159201E+16   3.15332646659E+7   .0108425078686
   5.01159264703E+16   3.17544349301E+7   .010825625839
   5.05449370206E+16   3.19756051944E+7   .0107826791422
   5.09739475709E+16   3.21967754586E+7   .0107454323888
   5.14037383024E+16   3.24183479342E+7   .0107158011978
   5.1833529034E+16   3.26399204098E+7   .010677361837
   5.22625395843E+16   3.2861090674E+7   .0106452959976
   5.26915501346E+16   3.30822609383E+7   .010604363447
   5.31205606848E+16   3.33034312025E+7   .0105760318479
   5.35503514164E+16   3.35250036781E+7   .0105480005268
   5.3980142148E+16   3.37465761537E+7   .0105016161124
   5.44091526982E+16   3.3967746418E+7   .0104619429304
   5.48381632485E+16   3.41889166822E+7   .0104321431521
   5.52671737988E+16   3.44100869465E+7   .0104062488281
   5.5696184349E+16   3.46312572107E+7   .0103752873444
   5.61251948993E+16   3.4852427475E+7   .0103409569829
   5.65542054496E+16   3.50735977392E+7   .0102995213517
   5.69832159999E+16   3.52947680035E+7   .0102776313932
   5.74130067314E+16   3.5516340479E+7   .0102382538107
   5.78435776443E+16   3.57383151659E+7   .0102080957506
   5.82741485572E+16   3.59602898528E+7   .0101772949614
   5.87039392887E+16   3.61818623284E+7   .0101395179098
   5.9132949839E+16   3.64030325927E+7   .0101099313455
   5.95619603893E+16   3.66242028569E+7   .0100956789636
   5.99909709395E+16   3.68453731212E+7   .0100596398318
   6.04199814898E+16   3.70665433854E+7   .0100245323831
   6.08497722214E+16   3.7288115861E+7   .00998937496587
   6.12803431343E+16   3.75100905479E+7   .00995665396276
   6.17109140471E+16   3.77320652348E+7   .00993199508951
   6.21407047787E+16   3.79536377104E+7   .0098984122038
   6.25704955103E+16   3.8175210186E+7   .00987583267972
   6.30010664231E+16   3.83971848729E+7   .0098494123027
   6.3431637336E+16   3.86191595598E+7   .00981275173843
   6.38614280676E+16   3.88407320354E+7   .00978246530765
   6.42904386178E+16   3.90619022996E+7   .00976039714472
   6.47194491681E+16   3.92830725639E+7   .00972529359315
   6.51484597184E+16   3.95042428281E+7   .00970311372119
   6.55774702687E+16   3.97254130924E+7   .00966497551968
   6.60064808189E+16   3.99465833566E+7   .00965366142052
   6.64354913692E+16   4.01677536209E+7   .00962129947225
   6.68645019195E+16   4.03889238851E+7   .00959333674399
   6.72935124697E+16   4.06100941494E+7   .00955800196397
   6.772252302E+16   4.08312644136E+7   .00954147105041
   6.81515335703E+16   4.10524346779E+7   .00951565568374
   6.85813243018E+16   4.12740071535E+7   .00948672601195
   6.90118952147E+16   4.14959818404E+7   .00945106503195
   6.94424661276E+16   4.17179565273E+7   .00942808508648
