    Nsub = 6.6e17 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]

   4.3222043904E+14   4.33486224553E+7   .00224219427889
   5.95278330302E+14   4.34326846232E+7   .00263902014297
   7.90323654779E+14   4.35332374556E+7   .00306438661425
   1.01579604987E+15   4.36494765298E+7   .00349632343045
   1.26857479039E+15   4.37797930006E+7   .00392089001413
   1.54553915115E+15   4.39225780226E+7   .00431756911974
   1.84356840695E+15   4.40762227505E+7   .00469193630028
   2.1595418326E+15   4.4239118339E+7   .00503352109361
   2.49111888421E+15   4.4410058154E+7   .00531142630099
   2.83517883659E+15   4.45874333504E+7   .00559220983764
   3.18938114584E+15   4.4770037294E+7   .00583932577789
   3.55294563066E+15   4.49574677736E+7   .00606561477448
   3.92431192847E+15   4.51489203664E+7   .00625357547816
   4.30191967665E+15   4.53435906499E+7   .00643059859857
   4.68498869392E+15   4.55410764128E+7   .00659567177593
   5.07273879898E+15   4.57409754436E+7   .00672957510865
   5.46516999183E+15   4.59432877423E+7   .00685479320417
   5.86072190987E+15   4.61472088864E+7   .00696384013068
   6.2586143718E+15   4.63523366645E+7   .00707362966165
   6.65962755892E+15   4.65590732879E+7   .00717054103516
   7.06376147124E+15   4.67674187566E+7   .00724393076812
   7.47101610875E+15   4.69773730706E+7   .00731597046907
   7.87983110885E+15   4.71881318073E+7   .00739145564511
   8.29020647155E+15   4.73996949667E+7   .00744329704736
   8.70214219684E+15   4.76120625487E+7   .00749355436965
   9.11485810343E+15   4.7824832342E+7   .00754805580647
   9.52913437262E+15   4.8038406558E+7   .00758478260945
   9.94497100441E+15   4.82527851967E+7   .00762539035108
   1.03623679988E+16   4.8467968258E+7   .00766182863886
   1.07813253558E+16   4.8683955742E+7   .00768530142492
   1.1201062894E+16   4.89003454373E+7   .0077209296662
   1.16215806136E+16   4.91171373439E+7   .00773845017545
   1.20428785145E+16   4.93343314619E+7   .00775949400611
   1.24649565966E+16   4.95519277911E+7   .00778126558548
   1.28878148601E+16   4.97699263318E+7   .0077928980086
   1.33114533049E+16   4.99883270837E+7   .00780855797238
   1.37350917496E+16   5.02067278357E+7   .0078215949776
   1.41595103757E+16   5.0425530799E+7   .00783627757126
   1.45854893644E+16   5.06451381849E+7   .00783600292855
   1.5011468353E+16   5.08647455708E+7   .00783641767626
   1.54374473417E+16   5.10843529568E+7   .00784811191688
   1.58634263303E+16   5.13039603427E+7   .00785742466431
   1.6289405319E+16   5.15235677287E+7   .00786345610276
   1.67161644889E+16   5.17435773259E+7   .00785935832945
   1.71437038402E+16   5.19639891345E+7   .00785068209162
   1.75720233727E+16   5.21848031545E+7   .00785359223979
   1.80003429053E+16   5.24056171744E+7   .00785285188468
   1.84286624378E+16   5.26264311943E+7   .00785214594428
   1.88577621517E+16   5.28476474256E+7   .00784779491734
   1.92868618655E+16   5.30688636568E+7   .0078469152386
   1.97167417607E+16   5.32904820994E+7   .00784576338556
