   Nsub = 7.2e16 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]
   3.39794263558E+16   3.96121049683E+7   .0464072155652
   3.4409096934E+16   3.99443707666E+7   .0463258504446
   3.48387675122E+16   4.0276636565E+7   .0462640631507
   3.52684380905E+16   4.06089023633E+7   .0460996405949
   3.56981086687E+16   4.09411681617E+7   .0459563239759
   3.61277792469E+16   4.127343396E+7   .0458672481318
   3.65574498251E+16   4.16056997584E+7   .0457300317762
   3.69871204033E+16   4.19379655567E+7   .0456125537136
   3.74167909815E+16   4.22702313551E+7   .0454814135167
   3.78464615597E+16   4.26024971534E+7   .045353250987
   3.82761321379E+16   4.29347629518E+7   .0452279658467
   3.87058027162E+16   4.32670287501E+7   .0450896468912
   3.91354732944E+16   4.35992945485E+7   .0449700069005
   3.95651438726E+16   4.39315603468E+7   .0448684373237
   3.99955946321E+16   4.42644294621E+7   .0447069553689
   4.04260453916E+16   4.45972985775E+7   .044715478581
   4.08557159698E+16   4.49295643758E+7   .0445149122686
   4.1285386548E+16   4.52618301742E+7   .0443778295017
   4.17158373075E+16   4.55946992895E+7   .0442720916403
   4.21470682483E+16   4.59281717219E+7   .0441386478947
   4.25775190079E+16   4.62610408372E+7   .0440230907981
   4.30071895861E+16   4.65933066355E+7   .0438537090099
   4.34376403456E+16   4.69261757509E+7   .0438137264622
   4.38680911051E+16   4.72590448662E+7   .0436628944449
   4.42977616833E+16   4.75913106646E+7   .0435848546745
   4.47274322615E+16   4.79235764629E+7   .0434261972879
   4.51571028397E+16   4.82558422613E+7   .0433247829151
   4.55867734179E+16   4.85881080596E+7   .04318499576
   4.60172241774E+16   4.8920977175E+7   .0430603918055
   4.6447674937E+16   4.92538462903E+7   .0429512766498
   4.68781256965E+16   4.95867154056E+7   .042831107094
   4.7308576456E+16   4.9919584521E+7   .0427131243332
   4.77390272155E+16   5.02524536363E+7   .0425331553228
   4.8169477975E+16   5.05853227517E+7   .0424580683139
   4.85999287345E+16   5.0918191867E+7   .0423591201302
   4.9030379494E+16   5.12510609824E+7   .0421994840591
   4.94608302535E+16   5.15839300977E+7   .0420673793667
   4.9891281013E+16   5.1916799213E+7   .0419252845956
   5.03217317726E+16   5.22496683284E+7   .0418342794302
   5.07529627134E+16   5.25831407607E+7   .0416838697402
   5.11834134729E+16   5.29160098761E+7   .0415725072138
   5.16138642324E+16   5.32488789914E+7   .0414392819232
   5.20450951732E+16   5.35823514237E+7   .0413664504588
   5.2476326114E+16   5.39158238561E+7   .0412014943801
   5.29067768735E+16   5.42486929714E+7   .0410629730659
   5.3337227633E+16   5.45815620868E+7   .0409725952559
   5.37684585738E+16   5.49150345191E+7   .0408375318245
   5.41996895146E+16   5.52485069514E+7   .0407272061912
   5.46309204554E+16   5.55819793838E+7   .0405850068644
   5.50621513963E+16   5.59154518161E+7   .0404783870113
   5.54933823371E+16   5.62489242484E+7   .0403403312421
   5.59246132779E+16   5.65823966808E+7   .0402700801363
   5.63566244E+16   5.69164724301E+7   .0401134514314
   5.67886355221E+16   5.72505481794E+7   .0399915439614
   5.72198664629E+16   5.75840206118E+7   .0398185301422
   5.76510974037E+16   5.79174930441E+7   .0397224315376
   5.80823283445E+16   5.82509654764E+7   .0396066813012
   5.85135592853E+16   5.85844379088E+7   .0394717139164
   5.89447902261E+16   5.89179103411E+7   .0393594915128
   5.93760211669E+16   5.92513827735E+7   .0392076605223
   5.98072521077E+16   5.95848552058E+7   .0391091956893
   6.02384830485E+16   5.99183276381E+7   .0389714923904
   6.06697139894E+16   6.02518000705E+7   .0388256568112
   6.11017251115E+16   6.05858758198E+7   .0387214597977
   6.15329560523E+16   6.09193482521E+7   .0386371224107
   6.19634068118E+16   6.12522173675E+7   .0384675076388
   6.23946377526E+16   6.15856897998E+7   .0383213382411
   6.28258686934E+16   6.19191622321E+7   .0382025086583
   6.32570996342E+16   6.22526346645E+7   .0380988472026
   6.3688330575E+16   6.25861070968E+7   .0379735216739
   6.41195615158E+16   6.29195795291E+7   .0378346067409
   6.45507924566E+16   6.32530519615E+7   .0377525503073
   6.49820233974E+16   6.35865243938E+7   .0376037571467
   6.54132543382E+16   6.39199968262E+7   .0374700272051
   6.58452654604E+16   6.42540725755E+7   .037345043913
   6.62772765825E+16   6.45881483248E+7   .0372752596407
   6.67085075233E+16   6.49216207572E+7   .0370636618169
   6.71397384641E+16   6.52550931895E+7   .0370152502338
   6.75709694049E+16   6.55885656218E+7   .036880487105
   6.80022003457E+16   6.59220380542E+7   .0367258286694
   6.84334312865E+16   6.62555104865E+7   .0366572037455
   6.88646622273E+16   6.65889829188E+7   .0364987691516
   6.92958931681E+16   6.69224553512E+7   .0363688078854
   6.97271241089E+16   6.72559277835E+7   .0362316749434
   7.0159135231E+16   6.75900035328E+7   .0361289818514
   7.05911463531E+16   6.79240792822E+7   .0360292800483
   7.10223772939E+16   6.82575517145E+7   .0358639570946
   7.14543884161E+16   6.85916274638E+7   .035732794279
   7.18871797195E+16   6.89263065302E+7   .0356351800088
   7.23191908416E+16   6.92603822795E+7   .0354747871334
   7.27504217824E+16   6.95938547118E+7   .0353823097531
   7.31816527232E+16   6.99273271442E+7   .0352825574792
   7.3612883664E+16   7.02607995765E+7   .0351157847018
   7.40448947861E+16   7.05948753258E+7   .0350183775934
   7.44769059082E+16   7.09289510752E+7   .0348908672401
   7.4908136849E+16   7.12624235075E+7   .0347717272868
   7.53401479711E+16   7.15964992568E+7   .0346925928796
   7.57729392745E+16   7.19311783231E+7   .0345267544579
   7.62049503966E+16   7.22652540725E+7   .0344531200267
   7.66354011561E+16   7.25981231878E+7   .0342979428357
   7.70658519156E+16   7.29309923032E+7   .0341953353978
   7.74978630378E+16   7.32650680525E+7   .0340679049221
   7.79298741599E+16   7.35991438018E+7   .0339638815706
   7.83611051007E+16   7.39326162342E+7   .0338175958284
   7.87923360415E+16   7.42660886665E+7   .0337179722162
   7.92243471636E+16   7.46001644158E+7   .0335804683092
   7.9657138467E+16   7.49348434822E+7   .0334748674148
   8.00891495891E+16   7.52689192315E+7   .033370732891
   8.05203805299E+16   7.56023916638E+7   .0331996166408
   8.09516114707E+16   7.59358640962E+7   .0331119918525
   8.13828424115E+16   7.62693365285E+7   .0329816691292
   8.18140733523E+16   7.66028089608E+7   .0328691810111
   8.22453042931E+16   7.69362813932E+7   .0327489409654
   8.26765352339E+16   7.72697538255E+7   .0326373593548
   8.31077661748E+16   7.76032262578E+7   .0325033654539
   8.35389971156E+16   7.79366986902E+7   .0323883413442
   8.39710082377E+16   7.82707744395E+7   .032285862755
   8.44037995411E+16   7.86054535058E+7   .0321362685734
   8.48365908445E+16   7.89401325722E+7   .0320156199746
   8.52686019666E+16   7.92742083215E+7   .0319252041105
   8.56998329074E+16   7.96076807538E+7   .0318345610444
   8.61310638482E+16   7.99411531862E+7   .0317121327003
   8.65630749703E+16   8.02752289355E+7   .0316245835408
   8.69958662737E+16   8.06099080018E+7   .03148836553
   8.74286575771E+16   8.09445870681E+7   .03137450116
   8.78614488805E+16   8.12792661345E+7   .031260365108
   8.82942401839E+16   8.16139452008E+7   .031134868515
   8.87270314873E+16   8.19486242671E+7   .0310188752718
   8.91598227907E+16   8.22833033334E+7   .0309095006969
   8.95918339128E+16   8.26173790828E+7   .0308410802426
   9.00230648536E+16   8.29508515151E+7   .0306811046564
   9.04542957945E+16   8.32843239474E+7   .0305619057428
   9.08855267353E+16   8.36177963798E+7   .0304168965225
   9.13167576761E+16   8.39512688121E+7   .0303724694969
   9.17479886169E+16   8.42847412444E+7   .0302297137941
   9.21792195577E+16   8.46182136768E+7   .0301148571037
   9.26104504985E+16   8.49516861091E+7   .0300552713307
   9.30424616206E+16   8.52857618584E+7   .0299288783122
   9.34744727427E+16   8.56198376078E+7   .0298625929234
   9.39057036835E+16   8.59533100401E+7   .0297515337886
   9.43369346243E+16   8.62867824724E+7   .0296350010533
   9.47681655651E+16   8.66202549048E+7   .0294936911918
   9.51993965059E+16   8.69537273371E+7   .0294051027784
   9.56306274467E+16   8.72871997695E+7   .0292789063547
   9.60618583876E+16   8.76206722018E+7   .0291857050703
   9.64930893284E+16   8.79541446341E+7   .0290476604135
   9.69243202692E+16   8.82876170665E+7   .0289512647336
   9.735555121E+16   8.86210894988E+7   .0289047674295
   9.77867821508E+16   8.89545619311E+7   .0287585199448
   9.82180130916E+16   8.92880343635E+7   .0286696494658
   9.86492440324E+16   8.96215067958E+7   .0285132977892
   9.90804749732E+16   8.99549792281E+7   .0284633378679
   9.95124860953E+16   9.02890549775E+7   .0283582250517
   9.99452773987E+16   9.06237340438E+7   .0282476755635
   1.00378068702E+17   9.09584131101E+7   .0281197841281
   1.00810860006E+17   9.12930921764E+7   .0280658575821
   1.01243651309E+17   9.16277712428E+7   .027945883056
   1.01676442612E+17   9.19624503091E+7   .0278076641622
   1.02108453734E+17   9.22965260584E+7   .027749963253
   1.02539684675E+17   9.26299984908E+7   .0276523642354
   1.02970915616E+17   9.29634709231E+7   .0275306143031
   1.03402146557E+17   9.32969433554E+7   .0274217199897
   1.03833377498E+17   9.36304157878E+7   .0273255211231
   1.04264608438E+17   9.39638882201E+7   .0272242469091
   1.04696619561E+17   9.42979639694E+7   .0271236048484
   1.05129410864E+17   9.46326430358E+7   .0270585261556
   1.05562202167E+17   9.49673221021E+7   .0269185951075
   1.05994993471E+17   9.53020011684E+7   .0268202334811
   1.06427784774E+17   9.56366802347E+7   .0267399271115
   1.06860576078E+17   9.59713593011E+7   .0266533970758
   1.072925872E+17   9.63054350504E+7   .0265586296651
   1.07723818141E+17   9.66389074827E+7   .0264398107597
   1.08155049081E+17   9.69723799151E+7   .0263242033137
   1.08586280022E+17   9.73058523474E+7   .026247848583
   1.09017510963E+17   9.76393247797E+7   .0261608676615
   1.09449522085E+17   9.79734005291E+7   .0260576074043
   1.09882313388E+17   9.83080795954E+7   .0259828294821
   1.10315104692E+17   9.86427586617E+7   .0258742340271
   1.10747895995E+17   9.8977437728E+7   .0257908078535
   1.11180687299E+17   9.93121167944E+7   .0256904123835
   1.11613478602E+17   9.96467958607E+7   .0255732450173
   1.12045489724E+17   9.998087161E+7   .0254811989211
   1.12476720665E+17   1.00314344042E+8   .0253769741743
   1.12907951606E+17   1.00647816475E+8   .0253082440968
   1.13339962728E+17   1.00981892224E+8   .0252495850495
   1.13772754031E+17   1.0131657129E+8   .0251212530715
   1.14205545335E+17   1.01651250357E+8   .0250367741093
   1.14638336638E+17   1.01985929423E+8   .0249475931997
   1.1507034776E+17   1.02320005172E+8   .0248794667667
   1.15501578701E+17   1.02653477605E+8   .0247929379104
   1.15932809642E+17   1.02986950037E+8   .0247102208828
   1.16364820764E+17   1.03321025786E+8   .0246300560453
   1.16797612067E+17   1.03655704853E+8   .0245335487553
   1.17230403371E+17   1.03990383919E+8   .0244116453251
   1.17663194674E+17   1.04325062985E+8   .0243312184482
   1.18095205796E+17   1.04659138735E+8   .0242422109656
   1.18526436737E+17   1.04992611167E+8   .0242056577545
   1.18957667678E+17   1.05326083599E+8   .0240818888747
   1.19388898619E+17   1.05659556032E+8   .0239795234403
   1.1982012956E+17   1.05993028464E+8   .0239197876655
   1.202513605E+17   1.06326500896E+8   .0238340094049
   1.20682591441E+17   1.06659973329E+8   .0237285546746
   1.21113822382E+17   1.06993445761E+8   .0236642853867
   1.21545053323E+17   1.07326918193E+8   .0235501083517
   1.21976284264E+17   1.07660390626E+8   .0235059949477
