   Nsub = 2.4e18 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]
   4.07893185892E+16   1.17234751033E+8   .019693602296
   4.12325215804E+16   1.17577481495E+8   .0196766107806
   4.16765047528E+16   1.17920815274E+8   .0196433387751
   4.2119707744E+16   1.18263545735E+8   .0196333055316
   4.25621305538E+16   1.1860567288E+8   .0196154814809
   4.3005333545E+16   1.18948403342E+8   .0195803463847
   4.34493167175E+16   1.19291737121E+8   .0195440417256
   4.38932998899E+16   1.196350709E+8   .0195072049602
   4.43372830624E+16   1.19978404678E+8   .0194846477469
   4.47812662348E+16   1.20321738457E+8   .0194347295834
   4.52252494073E+16   1.20665072236E+8   .0194170145224
   4.56692325797E+16   1.21008406015E+8   .01938771435
   4.61124355709E+16   1.21351136476E+8   .0193395340623
   4.6555638562E+16   1.21693866938E+8   .019320930095
   4.69996217345E+16   1.22037200717E+8   .0192952595188
   4.7443604907E+16   1.22380534496E+8   .0192553050382
   4.78875880794E+16   1.22723868275E+8   .0192193419727
   4.83315712519E+16   1.23067202053E+8   .0191640253471
   4.87755544243E+16   1.23410535832E+8   .0191388940398
   4.92195375968E+16   1.23753869611E+8   .0191029211758
   4.96635207692E+16   1.2409720339E+8   .0190481139791
   5.01075039417E+16   1.24440537169E+8   .0190253434412
   5.05514871141E+16   1.24783870947E+8   .0189752595707
   5.09954702866E+16   1.25127204726E+8   .018936949392
   5.1439453459E+16   1.25470538505E+8   .0189120533936
   5.18834366315E+16   1.25813872284E+8   .0188635818322
   5.23281999852E+16   1.26157809379E+8   .0188381750446
   5.27737435203E+16   1.26502349792E+8   .0187918498683
   5.32185068741E+16   1.26846286888E+8   .0187461573176
   5.36632702278E+16   1.27190223984E+8   .0186823676255
   5.41080335816E+16   1.27534161079E+8   .0186490116511
   5.4552016754E+16   1.27877494858E+8   .0186081093057
   5.49959999265E+16   1.28220828637E+8   .0185563435745
   5.54399830989E+16   1.28564162416E+8   .0184945771097
   5.58839662714E+16   1.28907496195E+8   .0184698037416
   5.63279494438E+16   1.29250829973E+8   .01842193135
   5.67727127976E+16   1.29594767069E+8   .0183796471834
   5.72174761513E+16   1.29938704165E+8   .0183318020641
   5.76622395051E+16   1.30282641261E+8   .0183003137429
   5.81070028588E+16   1.30626578356E+8   .0182476851645
   5.85517662126E+16   1.30970515452E+8   .0182004135887
   5.89965295663E+16   1.31314452548E+8   .0181651625153
   5.94412929201E+16   1.31658389644E+8   .0180803088934
   5.98868364551E+16   1.32002930057E+8   .018065918376
   6.03323799902E+16   1.32347470469E+8   .018009722323
   6.07779235252E+16   1.32692010882E+8   .0179574601411
   6.12234670603E+16   1.33036551295E+8   .0179092275535
   6.1668230414E+16   1.33380488391E+8   .0178703918705
   6.21129937678E+16   1.33724425486E+8   .0178195818871
   6.25585373029E+16   1.34068965899E+8   .0177546987681
   6.30040808379E+16   1.34413506312E+8   .0177127926833
   6.3449624373E+16   1.34758046725E+8   .0176567553239
   6.3895167908E+16   1.35102587138E+8   .0176276015413
   6.43407114431E+16   1.3544712755E+8   .0175642897577
   6.47862549781E+16   1.35791667963E+8   .0175241594333
   6.52317985132E+16   1.36136208376E+8   .0174913952303
   6.56773420482E+16   1.36480748789E+8   .0174353746918
   6.61228855833E+16   1.36825289201E+8   .017381790611
   6.65684291183E+16   1.37169829614E+8   .0173272535507
   6.70139726534E+16   1.37514370027E+8   .0172833965894
   6.74595161884E+16   1.3785891044E+8   .0172302297744
   6.79050597235E+16   1.38203450852E+8   .0172334315862
   6.83506032585E+16   1.38547991265E+8   .0171942972634
   6.87961467936E+16   1.38892531678E+8   .0171475889688
   6.92416903286E+16   1.39237072091E+8   .0171175395033
   6.96872338637E+16   1.39581612504E+8   .0170559641494
   7.01327773987E+16   1.39926152916E+8   .0170110248587
   7.05783209338E+16   1.40270693329E+8   .0169666529495
   7.10238644688E+16   1.40615233742E+8   .0169071829447
   7.14694080039E+16   1.40959774155E+8   .0168562330204
   7.19149515389E+16   1.41304314567E+8   .0168213752317
   7.2360495074E+16   1.4164885498E+8   .0167638982616
   7.2806038609E+16   1.41993395393E+8   .0167147605605
   7.32515821441E+16   1.42337935806E+8   .0166434525463
   7.36971256791E+16   1.42682476218E+8   .0166031806177
   7.41426692142E+16   1.43027016631E+8   .0165558945584
   7.45882127492E+16   1.43371557044E+8   .0165166267655
   7.50337562843E+16   1.43716097457E+8   .0164407798391
   7.54800800006E+16   1.44061241187E+8   .0164024855943
   7.5926403717E+16   1.44406384916E+8   .0163646415652
   7.6371947252E+16   1.44750925329E+8   .0162982895631
   7.68174907871E+16   1.45095465742E+8   .0162471813515
   7.72630343221E+16   1.45440006155E+8   .0162326391731
