   Nsub = 7.7e17 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]

   4.93968934447E+14   4.71934914734E+7   .00655282444439
   6.53411351402E+14   4.7316788866E+7   .00782304986056
   8.42500657678E+14   4.74630123044E+7   .0092852974776
   1.05967649068E+15   4.76309551545E+7   .0108535275523
   1.30337848781E+15   4.78194107825E+7   .0123936391885
   1.57126610517E+15   4.80265692373E+7   .0139281238715
   1.86021861758E+15   4.82500172509E+7   .0154261059738
   2.16711529984E+15   4.84873415554E+7   .0168538194368
   2.48961560805E+15   4.87367321998E+7   .0181849415466
   2.82537899834E+15   4.89963792331E+7   .0194170543311
   3.17206492679E+15   4.92644727043E+7   .0205323091102
   3.52889321211E+15   4.95404092965E+7   .0216022987156
   3.89352331042E+15   4.98223790585E+7   .0225381624933
   4.2643948591E+15   5.01091753566E+7   .0234530144117
   4.64072767688E+15   5.04001948736E+7   .0242513288133
   5.02252176374E+15   5.06954376096E+7   .02498354703
   5.40899693838E+15   5.09943002475E+7   .0256704290087
   5.79859283822E+15   5.12955761534E+7   .0262811272858
   6.19130946325E+15   5.15992653273E+7   .026875245943
   6.58714681347E+15   5.19053677691E+7   .0274202077905
   6.98532470758E+15   5.2213280162E+7   .0279431171818
   7.38584314559E+15   5.25230025058E+7   .0283696787824
   7.78948230879E+15   5.28351381176E+7   .0287613775411
   8.19468183458E+15   5.31484803634E+7   .029202374446
   8.60066154168E+15   5.34624259262E+7   .0295579382236
   9.00820161137E+15   5.3777578123E+7   .029881346092
   9.41730204365E+15   5.40939369537E+7   .0302093770505
   9.82718265723E+15   5.44108991015E+7   .0304913914466
   1.02378434521E+16   5.47284645662E+7   .030740665557
   1.06492844283E+16   5.5046633348E+7   .0310178082138
   1.10615055858E+16   5.53654054467E+7   .0312215026639
   1.14745069245E+16   5.56847808625E+7   .0314711701468
   1.18882884446E+16   5.60047595952E+7   .0316446928404
   1.23036303273E+16   5.63259449619E+7   .0318489508113
   1.27197523913E+16   5.66477336456E+7   .0320253250374
   1.31366546365E+16   5.69701256463E+7   .0321738240482
   1.35543370631E+16   5.7293120964E+7   .0323172295013
   1.39720194896E+16   5.76161162818E+7   .0324790525523
   1.43897019162E+16   5.79391115995E+7   .032584624369
   1.48081645241E+16   5.82627102342E+7   .0327095292922
   1.52274073132E+16   5.85869121858E+7   .0328333918838
   1.56466501024E+16   5.89111141375E+7   .0329725283933
   1.60666730728E+16   5.92359194062E+7   .0330466037652
   1.64866960433E+16   5.95607246749E+7   .0331092799043
   1.69059388324E+16   5.98849266266E+7   .0331832161681
   1.73259618029E+16   6.02097318953E+7   .033298248279
   1.7747545136E+16   6.0535743798E+7   .0333714137727
   1.8169128469E+16   6.08617557006E+7   .0333864623136
   1.85899316208E+16   6.11871642863E+7   .0334391148713
   1.90115149538E+16   6.1513176189E+7   .0335078989438
   1.94338784682E+16   6.18397914087E+7   .0335817595673
   1.98562419825E+16   6.21664066283E+7   .0336047080701
   2.02778253156E+16   6.2492418531E+7   .0336589910623
   2.06994086486E+16   6.28184304337E+7   .0336917394925
   2.1121772163E+16   6.31450456533E+7   .0337203117644
   2.15441356773E+16   6.3471660873E+7   .0337276066395
   2.19664991917E+16   6.37982760927E+7   .0337559512702
   2.23896428873E+16   6.41254946293E+7   .0338014451696
   2.28135667642E+16   6.4453316483E+7   .0338075257624
   2.32374906412E+16   6.47811383367E+7   .033832072718
   2.36614145181E+16   6.51089601903E+7   .0338301419347
   2.40853383951E+16   6.5436782044E+7   .0338202129042
   2.4509262272E+16   6.57646038976E+7   .03382554819
   2.4933186149E+16   6.60924257513E+7   .0338215350806
   2.53571100259E+16   6.64202476049E+7   .0337964739244
   2.57818140842E+16   6.67486727756E+7   .0338049028447
   2.62072983237E+16   6.70777012632E+7   .0337723700398
   2.66320023819E+16   6.74061264339E+7   .0337620333777
   2.70567064402E+16   6.77345516045E+7   .0337507540946
   2.74814104984E+16   6.80629767752E+7   .0337123774721
   2.79061145567E+16   6.83914019458E+7   .0337103876063
   2.83315987962E+16   6.87204304335E+7   .0336845371216
   2.87570830358E+16   6.90494589211E+7   .0336729632221
   2.91825672753E+16   6.93784874088E+7   .0336288318586
   2.96088316961E+16   6.97081192134E+7   .0336117157565
   3.0035096117E+16   7.00377510181E+7   .0335889976267
   3.04605803565E+16   7.03667795057E+7   .0335235042526
   3.08860645961E+16   7.06958079934E+7   .0335108764344
   3.13115488356E+16   7.1024836481E+7   .0334135514747
   3.17370330751E+16   7.13538649686E+7   .0334193003303
   3.21625173147E+16   7.16828934563E+7   .0333463706557
   3.25880015542E+16   7.20119219439E+7   .0333426767024
   3.30134857938E+16   7.23409504316E+7   .0332667296397
   3.34389700333E+16   7.26699789192E+7   .0332173219981
   3.38644542728E+16   7.29990074069E+7   .0331360842761
   3.42899385124E+16   7.33280358945E+7   .0331281841491
   3.47154227519E+16   7.36570643822E+7   .0330839372076
   3.51416871728E+16   7.39866961868E+7   .0330338494004
   3.55687317749E+16   7.43169313084E+7   .0329392572129
   3.5995776377E+16   7.46471664301E+7   .0328818327158
   3.64228209792E+16   7.49774015517E+7   .0329920485122
   3.68498655813E+16   7.53076366734E+7   .0329043306233
   3.72769101834E+16   7.5637871795E+7   .0328952657381
   3.77039547856E+16   7.59681069166E+7   .0328106310658
   3.81309993877E+16   7.62983420383E+7   .0327878333042
   3.85580439899E+16   7.66285771599E+7   .0326618052139
   3.89843084107E+16   7.69582089645E+7   .0325978185136
   3.94097926502E+16   7.72872374522E+7   .0325068619675
   3.98352768898E+16   7.76162659398E+7   .0324895693555
   4.02615413106E+16   7.79458977445E+7   .0324010514313
   4.06878057315E+16   7.82755295491E+7   .0323284318452
   4.11140701523E+16   7.86051613537E+7   .0322851141285
   4.15411147544E+16   7.89353964754E+7   .0322145695627
   4.19681593566E+16   7.9265631597E+7   .0320909998862
   4.239598414E+16   7.95964700356E+7   .0320771536781
   4.28238089234E+16   7.99273084743E+7   .0319701820924
   4.32508535256E+16   8.02575435959E+7   .0319055357409
   4.36778981277E+16   8.05877787175E+7   .0317767423396
   4.41049427298E+16   8.09180138392E+7   .0317670430904
   4.4531987332E+16   8.12482489608E+7   .0316420479385
   4.49590319341E+16   8.15784840824E+7   .0316465217914
   4.53868567176E+16   8.19093225211E+7   .0315622398732
   4.58154616823E+16   8.22407642767E+7   .0314665241046
   4.6244066647E+16   8.25722060323E+7   .0313849388606
   4.66718914305E+16   8.2903044471E+7   .0312808893276
   4.70989360326E+16   8.32332795926E+7   .0312277745158
   4.75259806347E+16   8.35635147142E+7   .0311395452587
   4.79530252369E+16   8.38937498359E+7   .031052887449
   4.83808500203E+16   8.42245882745E+7   .0309908811914
   4.88086748037E+16   8.45554267131E+7   .0309065478947
   4.92357194059E+16   8.48856618347E+7   .0308125631142
   4.9662764008E+16   8.52158969564E+7   .0307432060449
   5.00898086101E+16   8.5546132078E+7   .0306978467903
   5.05176333936E+16   8.58769705166E+7   .0305736040992
   5.0945458177E+16   8.62078089553E+7   .0304963121262
   5.13732829604E+16   8.65386473939E+7   .030364694499
   5.18011077439E+16   8.68694858325E+7   .0303014353526
   5.2228152346E+16   8.71997209542E+7   .0302396642719
   5.26559771295E+16   8.75305593928E+7   .0301350413824
   5.30838019129E+16   8.78613978314E+7   .0300428690884
   5.3510846515E+16   8.81916329531E+7   .0299526073259
   5.39378911172E+16   8.85218680747E+7   .0298637748294
   5.43649357193E+16   8.88521031963E+7   .0298078695146
   5.47919803214E+16   8.9182338318E+7   .0297111211875
   5.52190249236E+16   8.95125734396E+7   .0295951733704
   5.56460695257E+16   8.98428085612E+7   .0295323479366
   5.60738943091E+16   9.01736469999E+7   .02942930859
   5.65017190926E+16   9.05044854385E+7   .0293885079169
   5.6929543876E+16   9.08353238771E+7   .0292780611597
   5.73573686594E+16   9.11661623158E+7   .029179224212
   5.77844132616E+16   9.14963974374E+7   .0290921319918
   5.82114578637E+16   9.1826632559E+7   .0290063176045
   5.86385024659E+16   9.21568676807E+7   .0289022640803
   5.9065547068E+16   9.24871028023E+7   .0288190633184
   5.94925916701E+16   9.28173379239E+7   .0287370570055
   5.99204164536E+16   9.31481763626E+7   .0286081662141
   6.0348241237E+16   9.34790148012E+7   .0285852558744
   6.07760660204E+16   9.38098532398E+7   .0284686500843
   6.12038908039E+16   9.41406916784E+7   .0284190270384
   6.16317155873E+16   9.44715301171E+7   .0283051940172
   6.2060320552E+16   9.48029718727E+7   .0281741615679
   6.24889255168E+16   9.51344136283E+7   .0281180793209
   6.29175304815E+16   9.54658553839E+7   .0280264339587
   6.33453552649E+16   9.57966938226E+7   .0279273523622
   6.37723998671E+16   9.61269289442E+7   .0278299406139
   6.41994444692E+16   9.64571640658E+7   .0276982229718
   6.46264890713E+16   9.67873991875E+7   .0276655041648
   6.50543138548E+16   9.71182376261E+7   .0275801825393
   6.54829188195E+16   9.74496793817E+7   .0274694701886
   6.59115237842E+16   9.77811211374E+7   .0273688669675
   6.6340128749E+16   9.8112562893E+7   .0272954034482
   6.67687337137E+16   9.84440046486E+7   .0271972091982
   6.71973386784E+16   9.87754464042E+7   .0271172743306
   6.76259436432E+16   9.91068881598E+7   .0270468021832
   6.80545486079E+16   9.94383299155E+7   .0269268400734
   6.84831535726E+16   9.97697716711E+7   .0268334107071
   6.89109783561E+16   1.0010061011E+8   .0267497382046
   6.93380229582E+16   1.00430845231E+8   .026634434876
   6.97658477416E+16   1.0076168367E+8   .0265611981424
   7.01944527064E+16   1.01093125426E+8   .0264722791259
   7.06230576711E+16   1.01424567181E+8   .0264006212014
   7.10516626358E+16   1.01756008937E+8   .0263217857034
   7.14794874193E+16   1.02086847375E+8   .0262202001765
   7.19073122027E+16   1.02417685814E+8   .0261595554605
   7.23351369861E+16   1.02748524253E+8   .0260364328831
   7.27629617696E+16   1.03079362691E+8   .0259618758967
   7.3190786553E+16   1.0341020113E+8   .0258959975856
   7.36178311551E+16   1.03740436252E+8   .0257845881104
   7.40456559386E+16   1.0407127469E+8   .0257127777976
   7.44742609033E+16   1.04402716446E+8   .0256108338822
   7.4902865868E+16   1.04734158202E+8   .0255176852477
   7.53314708328E+16   1.05065599957E+8   .0254255965678
   7.57600757975E+16   1.05397041713E+8   .0253345498526
   7.61886807622E+16   1.05728483468E+8   .0252820268155
   7.6617285727E+16   1.06059925224E+8   .0251928018936
   7.70458906917E+16   1.0639136698E+8   .0250897368522
   7.74744956564E+16   1.06722808735E+8   .0250099383271
   7.79031006212E+16   1.07054250491E+8   .0248943438202
   7.83317055859E+16   1.07385692246E+8   .0248164876824
   7.87603105506E+16   1.07717134002E+8   .0247322239345
   7.91889155154E+16   1.08048575758E+8   .0246705194671
   7.96175204801E+16   1.08380017513E+8   .0245520644054
   8.00453452635E+16   1.08710855952E+8   .0244993626137
   8.0473170047E+16   1.09041694391E+8   .0243833161639
   8.09017750117E+16   1.09373136146E+8   .0243106406871
   8.13303799764E+16   1.09704577902E+8   .0242527826372
   8.17589849412E+16   1.10036019657E+8   .0241675756525
   8.21875899059E+16   1.10367461413E+8   .0240554476037
   8.26154146893E+16   1.10698299852E+8   .0239723748477
   8.30424592915E+16   1.11028534973E+8   .0239247868452
   8.34695038936E+16   1.11358770095E+8   .0238160747787
   8.3897328677E+16   1.11689608534E+8   .0237218704755
   8.43259336418E+16   1.12021050289E+8   .0236419557363
   8.47537584252E+16   1.12351888728E+8   .0235495822877
   8.51808030274E+16   1.1268212385E+8   .0235120166749
   8.56078476295E+16   1.13012358971E+8   .0233947297663
   8.60348922316E+16   1.13342594093E+8   .0233118149067
   8.64619368338E+16   1.13672829214E+8   .0232231103581
   8.68889814359E+16   1.14003064336E+8   .0231418540037
   8.7316026038E+16   1.14333299458E+8   .0230679365608
   8.77438508215E+16   1.14664137896E+8   .0229880219817
   8.81724557862E+16   1.14995579652E+8   .0229216412801
   8.86002805696E+16   1.15326418091E+8   .022823857872
   8.90273251718E+16   1.15656653212E+8   .0227657232487
   8.94551499552E+16   1.15987491651E+8   .0226823952013
   8.98837549199E+16   1.16318933406E+8   .02259330709
   9.03123598847E+16   1.16650375162E+8   .0225303724849
   9.07409648494E+16   1.16981816918E+8   .0224365469376
   9.11695698141E+16   1.17313258673E+8   .0223561385538
   9.15981747789E+16   1.17644700429E+8   .0222640063342
   9.20267797436E+16   1.17976142185E+8   .0222037778574
   9.2454604527E+16   1.18306980623E+8   .0221195731467
   9.28816491292E+16   1.18637215745E+8   .0220609370923
   9.33094739126E+16   1.18968054183E+8   .0219536637402
   9.3737298696E+16   1.19298892622E+8   .0218839444346
   9.41651234795E+16   1.19629731061E+8   .021808790536
